"Plot Title: mgas_station_4"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 10559458, SEN S/N: 10559458)","Full Range, μS/cm (LGR S/N: 10559458, SEN S/N: 10559458, LBL: SC)","Temp, °C (LGR S/N: 10559458, SEN S/N: 10559458)","Coupler Detached (LGR S/N: 10559458)","Bad Battery (LGR S/N: 10559458)","End Of File (LGR S/N: 10559458)"
8664,05/26/23 12:01:55 AM,101.6,103.2,18.90,,,
8665,05/26/23 12:02:00 AM,101.6,102.9,18.89,,,
8666,05/26/23 12:02:05 AM,101.6,102.9,18.90,,,
8667,05/26/23 12:02:10 AM,101.6,103.2,18.89,,,
8668,05/26/23 12:02:15 AM,101.6,102.5,18.90,,,
8669,05/26/23 12:02:20 AM,101.6,102.5,18.90,,,
8670,05/26/23 12:02:25 AM,101.6,102.5,18.90,,,
8671,05/26/23 12:02:30 AM,101.6,102.9,18.91,,,
8672,05/26/23 12:02:35 AM,101.6,102.9,18.90,,,
8673,05/26/23 12:02:40 AM,101.6,102.9,18.90,,,
8674,05/26/23 12:02:45 AM,101.6,102.5,18.90,,,
8675,05/26/23 12:02:50 AM,101.6,102.5,18.90,,,
8676,05/26/23 12:02:55 AM,101.6,102.5,18.90,,,
8677,05/26/23 12:03:00 AM,101.6,102.5,18.89,,,
8678,05/26/23 12:03:05 AM,101.6,102.5,18.91,,,
8679,05/26/23 12:03:10 AM,101.6,102.5,18.90,,,
8680,05/26/23 12:03:15 AM,101.6,102.5,18.89,,,
8681,05/26/23 12:03:20 AM,101.6,102.9,18.90,,,
8682,05/26/23 12:03:25 AM,101.6,102.5,18.90,,,
8683,05/26/23 12:03:30 AM,101.6,102.5,18.89,,,
8684,05/26/23 12:03:35 AM,101.6,102.5,18.90,,,
8685,05/26/23 12:03:40 AM,101.5,102.9,18.90,,,
8686,05/26/23 12:03:45 AM,101.6,102.9,18.90,,,
8687,05/26/23 12:03:50 AM,101.6,102.5,18.90,,,
8688,05/26/23 12:03:55 AM,101.6,102.9,18.90,,,
8689,05/26/23 12:04:00 AM,101.6,102.5,18.90,,,
8690,05/26/23 12:04:05 AM,101.6,102.9,18.89,,,
8691,05/26/23 12:04:10 AM,101.6,102.5,18.89,,,
8692,05/26/23 12:04:15 AM,101.6,102.5,18.89,,,
8693,05/26/23 12:04:20 AM,101.6,102.5,18.90,,,
8694,05/26/23 12:04:25 AM,101.5,102.5,18.90,,,
8695,05/26/23 12:04:30 AM,101.6,102.5,18.89,,,
8696,05/26/23 12:04:35 AM,101.6,102.5,18.89,,,
8697,05/26/23 12:04:40 AM,101.6,102.5,18.89,,,
8698,05/26/23 12:04:45 AM,101.6,102.5,18.89,,,
8699,05/26/23 12:04:50 AM,101.6,102.5,18.89,,,
8700,05/26/23 12:04:55 AM,101.6,102.5,18.89,,,
8701,05/26/23 12:05:00 AM,101.6,102.5,18.90,,,
8702,05/26/23 12:05:05 AM,101.6,102.5,18.90,,,
8703,05/26/23 12:05:10 AM,101.6,102.5,18.90,,,
8704,05/26/23 12:05:15 AM,101.6,102.5,18.89,,,
8705,05/26/23 12:05:20 AM,101.6,103.2,18.90,,,
8706,05/26/23 12:05:25 AM,101.6,102.5,18.90,,,
8707,05/26/23 12:05:30 AM,101.6,102.5,18.89,,,
8708,05/26/23 12:05:35 AM,101.6,102.9,18.90,,,
8709,05/26/23 12:05:40 AM,101.6,102.5,18.89,,,
8710,05/26/23 12:05:45 AM,101.6,103.2,18.89,,,
8711,05/26/23 12:05:50 AM,101.6,102.5,18.89,,,
8712,05/26/23 12:05:55 AM,101.5,102.5,18.89,,,
8713,05/26/23 12:06:00 AM,101.5,102.5,18.89,,,
8714,05/26/23 12:06:05 AM,101.6,102.5,18.89,,,
8715,05/26/23 12:06:10 AM,101.6,102.5,18.89,,,
8716,05/26/23 12:06:15 AM,101.6,102.9,18.89,,,
8717,05/26/23 12:06:20 AM,101.6,102.9,18.89,,,
8718,05/26/23 12:06:25 AM,101.6,102.5,18.89,,,
8719,05/26/23 12:06:30 AM,101.6,102.9,18.89,,,
8720,05/26/23 12:06:35 AM,101.6,103.2,18.89,,,
8721,05/26/23 12:06:40 AM,101.6,102.5,18.89,,,
8722,05/26/23 12:06:45 AM,101.6,102.5,18.89,,,
8723,05/26/23 12:06:50 AM,101.6,102.9,18.89,,,
8724,05/26/23 12:06:55 AM,101.6,102.5,18.89,,,
8725,05/26/23 12:07:00 AM,101.6,102.5,18.89,,,
8726,05/26/23 12:07:05 AM,101.6,102.5,18.89,,,
8727,05/26/23 12:07:10 AM,101.6,102.5,18.89,,,
8728,05/26/23 12:07:15 AM,101.6,102.9,18.89,,,
8729,05/26/23 12:07:20 AM,101.6,102.5,18.89,,,
8730,05/26/23 12:07:25 AM,101.6,102.5,18.89,,,
8731,05/26/23 12:07:30 AM,101.6,102.9,18.89,,,
8732,05/26/23 12:07:35 AM,101.6,102.9,18.87,,,
8733,05/26/23 12:07:40 AM,101.6,102.5,18.89,,,
8734,05/26/23 12:07:45 AM,101.6,102.5,18.89,,,
8735,05/26/23 12:07:50 AM,101.5,102.5,18.89,,,
8736,05/26/23 12:07:55 AM,101.6,102.5,18.89,,,
8737,05/26/23 12:08:00 AM,101.6,102.5,18.87,,,
8738,05/26/23 12:08:05 AM,101.6,102.5,18.89,,,
8739,05/26/23 12:08:10 AM,101.6,102.9,18.89,,,
8740,05/26/23 12:08:15 AM,101.6,102.9,18.89,,,
8741,05/26/23 12:08:20 AM,101.6,102.5,18.89,,,
8742,05/26/23 12:08:25 AM,101.6,102.9,18.87,,,
8743,05/26/23 12:08:30 AM,101.6,102.5,18.89,,,
8744,05/26/23 12:08:35 AM,101.6,102.5,18.87,,,
8745,05/26/23 12:08:40 AM,101.6,102.5,18.89,,,
8746,05/26/23 12:08:45 AM,101.6,102.5,18.89,,,
8747,05/26/23 12:08:50 AM,101.6,102.5,18.89,,,
8748,05/26/23 12:08:55 AM,101.6,102.9,18.89,,,
8749,05/26/23 12:09:00 AM,101.5,102.9,18.87,,,
8750,05/26/23 12:09:05 AM,101.6,102.5,18.87,,,
8751,05/26/23 12:09:10 AM,101.6,102.5,18.87,,,
8752,05/26/23 12:09:15 AM,101.6,102.9,18.89,,,
8753,05/26/23 12:09:20 AM,101.6,102.9,18.87,,,
8754,05/26/23 12:09:25 AM,101.6,102.5,18.87,,,
8755,05/26/23 12:09:30 AM,101.6,102.5,18.89,,,
8756,05/26/23 12:09:35 AM,101.6,102.5,18.87,,,
8757,05/26/23 12:09:40 AM,101.6,102.5,18.89,,,
8758,05/26/23 12:09:45 AM,101.6,102.5,18.89,,,
8759,05/26/23 12:09:50 AM,101.6,102.5,18.87,,,
8760,05/26/23 12:09:55 AM,101.6,102.5,18.87,,,
8761,05/26/23 12:10:00 AM,101.6,102.9,18.87,,,
8762,05/26/23 12:10:05 AM,101.6,102.5,18.87,,,
8763,05/26/23 12:10:10 AM,101.6,102.5,18.87,,,
8764,05/26/23 12:10:15 AM,101.5,102.5,18.87,,,
8765,05/26/23 12:10:20 AM,101.6,102.9,18.87,,,
8766,05/26/23 12:10:25 AM,101.6,102.5,18.87,,,
8767,05/26/23 12:10:30 AM,101.6,102.5,18.87,,,
8768,05/26/23 12:10:35 AM,101.6,102.5,18.87,,,
8769,05/26/23 12:10:40 AM,101.6,102.5,18.87,,,
8770,05/26/23 12:10:45 AM,101.5,102.5,18.87,,,
8771,05/26/23 12:10:50 AM,101.6,102.5,18.87,,,
8772,05/26/23 12:10:55 AM,101.6,102.5,18.89,,,
8773,05/26/23 12:11:00 AM,101.6,102.5,18.87,,,
8774,05/26/23 12:11:05 AM,101.6,102.9,18.87,,,
8775,05/26/23 12:11:10 AM,101.6,102.5,18.87,,,
8776,05/26/23 12:11:15 AM,101.6,102.5,18.87,,,
8777,05/26/23 12:11:20 AM,101.6,102.9,18.86,,,
8778,05/26/23 12:11:25 AM,101.6,102.5,18.87,,,
8779,05/26/23 12:11:30 AM,101.6,102.9,18.87,,,
8780,05/26/23 12:11:35 AM,101.6,102.5,18.87,,,
8781,05/26/23 12:11:40 AM,101.6,102.9,18.87,,,
8782,05/26/23 12:11:45 AM,101.6,102.5,18.86,,,
8783,05/26/23 12:11:50 AM,101.6,102.5,18.87,,,
8784,05/26/23 12:11:55 AM,101.6,102.5,18.87,,,
8785,05/26/23 12:12:00 AM,101.6,102.5,18.87,,,
8786,05/26/23 12:12:05 AM,101.6,102.5,18.87,,,
8787,05/26/23 12:12:10 AM,101.6,102.5,18.87,,,
8788,05/26/23 12:12:15 AM,101.6,102.9,18.87,,,
8789,05/26/23 12:12:20 AM,101.6,102.5,18.87,,,
8790,05/26/23 12:12:25 AM,101.6,102.9,18.86,,,
8791,05/26/23 12:12:30 AM,101.6,102.5,18.87,,,
8792,05/26/23 12:12:35 AM,101.6,102.5,18.86,,,
8793,05/26/23 12:12:40 AM,101.6,102.9,18.87,,,
8794,05/26/23 12:12:45 AM,101.6,102.9,18.87,,,
8795,05/26/23 12:12:50 AM,101.6,102.5,18.87,,,
8796,05/26/23 12:12:55 AM,101.6,102.5,18.87,,,
8797,05/26/23 12:13:00 AM,101.6,102.5,18.87,,,
8798,05/26/23 12:13:05 AM,101.6,102.5,18.87,,,
8799,05/26/23 12:13:10 AM,101.6,102.5,18.87,,,
8800,05/26/23 12:13:15 AM,101.6,102.5,18.86,,,
8801,05/26/23 12:13:20 AM,101.6,102.9,18.86,,,
8802,05/26/23 12:13:25 AM,101.6,102.5,18.87,,,
8803,05/26/23 12:13:30 AM,101.6,102.5,18.86,,,
8804,05/26/23 12:13:35 AM,101.6,102.5,18.86,,,
8805,05/26/23 12:13:40 AM,101.6,102.5,18.87,,,
8806,05/26/23 12:13:45 AM,101.6,102.5,18.86,,,
8807,05/26/23 12:13:50 AM,101.6,102.5,18.87,,,
8808,05/26/23 12:13:55 AM,101.6,102.9,18.87,,,
8809,05/26/23 12:14:00 AM,101.6,102.9,18.87,,,
8810,05/26/23 12:14:05 AM,101.6,102.5,18.87,,,
8811,05/26/23 12:14:10 AM,101.6,102.5,18.86,,,
8812,05/26/23 12:14:15 AM,101.6,102.5,18.86,,,
8813,05/26/23 12:14:20 AM,101.6,102.5,18.86,,,
8814,05/26/23 12:14:25 AM,101.6,102.5,18.86,,,
8815,05/26/23 12:14:30 AM,101.6,102.9,18.86,,,
8816,05/26/23 12:14:35 AM,101.6,102.5,18.86,,,
8817,05/26/23 12:14:40 AM,101.6,102.5,18.86,,,
8818,05/26/23 12:14:45 AM,101.6,102.5,18.86,,,
8819,05/26/23 12:14:50 AM,101.6,102.5,18.86,,,
8820,05/26/23 12:14:55 AM,101.6,102.5,18.86,,,
8821,05/26/23 12:15:00 AM,101.6,102.5,18.86,,,
8822,05/26/23 12:15:05 AM,101.6,102.5,18.86,,,
8823,05/26/23 12:15:10 AM,101.6,102.5,18.87,,,
8824,05/26/23 12:15:15 AM,101.6,102.9,18.86,,,
8825,05/26/23 12:15:20 AM,101.6,102.5,18.86,,,
8826,05/26/23 12:15:25 AM,101.6,102.5,18.86,,,
8827,05/26/23 12:15:30 AM,101.6,102.5,18.86,,,
8828,05/26/23 12:15:35 AM,101.6,102.5,18.86,,,
8829,05/26/23 12:15:40 AM,101.6,102.5,18.86,,,
8830,05/26/23 12:15:45 AM,101.6,102.5,18.86,,,
8831,05/26/23 12:15:50 AM,101.6,102.5,18.86,,,
8832,05/26/23 12:15:55 AM,101.6,102.5,18.86,,,
8833,05/26/23 12:16:00 AM,101.6,102.5,18.86,,,
8834,05/26/23 12:16:05 AM,101.6,102.5,18.86,,,
8835,05/26/23 12:16:10 AM,101.6,102.5,18.86,,,
8836,05/26/23 12:16:15 AM,101.6,102.5,18.86,,,
8837,05/26/23 12:16:20 AM,101.5,102.5,18.86,,,
8838,05/26/23 12:16:25 AM,101.6,102.5,18.86,,,
8839,05/26/23 12:16:30 AM,101.6,102.5,18.86,,,
8840,05/26/23 12:16:35 AM,101.6,102.5,18.86,,,
8841,05/26/23 12:16:40 AM,101.6,102.5,18.86,,,
8842,05/26/23 12:16:45 AM,101.6,102.5,18.86,,,
8843,05/26/23 12:16:50 AM,101.6,102.5,18.86,,,
8844,05/26/23 12:16:55 AM,101.6,102.5,18.86,,,
8845,05/26/23 12:17:00 AM,101.6,102.5,18.85,,,
8846,05/26/23 12:17:05 AM,101.6,102.5,18.86,,,
8847,05/26/23 12:17:10 AM,101.6,102.5,18.86,,,
8848,05/26/23 12:17:15 AM,101.6,102.5,18.86,,,
8849,05/26/23 12:17:20 AM,101.6,102.5,18.85,,,
8850,05/26/23 12:17:25 AM,101.6,102.5,18.86,,,
8851,05/26/23 12:17:30 AM,101.6,102.5,18.86,,,
8852,05/26/23 12:17:35 AM,101.6,102.5,18.86,,,
8853,05/26/23 12:17:40 AM,101.6,102.5,18.86,,,
8854,05/26/23 12:17:45 AM,101.6,102.5,18.86,,,
8855,05/26/23 12:17:50 AM,101.6,102.5,18.86,,,
8856,05/26/23 12:17:55 AM,101.6,102.5,18.86,,,
8857,05/26/23 12:18:00 AM,101.6,102.5,18.85,,,
8858,05/26/23 12:18:05 AM,101.6,102.9,18.86,,,
8859,05/26/23 12:18:10 AM,101.6,102.9,18.85,,,
8860,05/26/23 12:18:15 AM,101.6,102.5,18.85,,,
8861,05/26/23 12:18:20 AM,101.6,102.9,18.85,,,
8862,05/26/23 12:18:25 AM,101.6,102.5,18.86,,,
8863,05/26/23 12:18:30 AM,101.6,102.5,18.86,,,
8864,05/26/23 12:18:35 AM,101.6,102.5,18.86,,,
8865,05/26/23 12:18:40 AM,101.6,102.5,18.86,,,
8866,05/26/23 12:18:45 AM,101.6,102.5,18.85,,,
8867,05/26/23 12:18:50 AM,101.6,102.5,18.85,,,
8868,05/26/23 12:18:55 AM,101.6,102.5,18.86,,,
8869,05/26/23 12:19:00 AM,101.6,102.5,18.85,,,
8870,05/26/23 12:19:05 AM,101.6,102.5,18.85,,,
8871,05/26/23 12:19:10 AM,101.6,102.5,18.86,,,
8872,05/26/23 12:19:15 AM,101.6,102.5,18.86,,,
8873,05/26/23 12:19:20 AM,101.6,102.5,18.86,,,
8874,05/26/23 12:19:25 AM,101.6,102.5,18.85,,,
8875,05/26/23 12:19:30 AM,101.6,102.5,18.85,,,
8876,05/26/23 12:19:35 AM,101.6,102.5,18.85,,,
8877,05/26/23 12:19:40 AM,101.5,102.5,18.85,,,
8878,05/26/23 12:19:45 AM,101.6,102.9,18.85,,,
8879,05/26/23 12:19:50 AM,101.6,102.5,18.85,,,
8880,05/26/23 12:19:55 AM,101.6,102.5,18.86,,,
8881,05/26/23 12:20:00 AM,101.6,102.5,18.85,,,
8882,05/26/23 12:20:05 AM,101.6,102.5,18.85,,,
8883,05/26/23 12:20:10 AM,101.6,102.5,18.85,,,
8884,05/26/23 12:20:15 AM,101.6,102.5,18.85,,,
8885,05/26/23 12:20:20 AM,101.6,102.5,18.85,,,
8886,05/26/23 12:20:25 AM,101.6,102.5,18.85,,,
8887,05/26/23 12:20:30 AM,101.5,102.5,18.85,,,
8888,05/26/23 12:20:35 AM,101.6,102.5,18.85,,,
8889,05/26/23 12:20:40 AM,101.6,102.5,18.85,,,
8890,05/26/23 12:20:45 AM,101.6,102.5,18.85,,,
8891,05/26/23 12:20:50 AM,101.6,102.5,18.85,,,
8892,05/26/23 12:20:55 AM,101.6,102.5,18.86,,,
8893,05/26/23 12:21:00 AM,101.6,102.9,18.85,,,
8894,05/26/23 12:21:05 AM,101.6,102.5,18.85,,,
8895,05/26/23 12:21:10 AM,101.6,102.5,18.85,,,
8896,05/26/23 12:21:15 AM,101.5,102.5,18.85,,,
8897,05/26/23 12:21:20 AM,101.6,102.5,18.83,,,
8898,05/26/23 12:21:25 AM,101.6,102.5,18.83,,,
8899,05/26/23 12:21:30 AM,101.6,102.5,18.83,,,
8900,05/26/23 12:21:35 AM,101.6,102.5,18.85,,,
8901,05/26/23 12:21:40 AM,101.5,102.9,18.85,,,
8902,05/26/23 12:21:45 AM,101.6,102.5,18.85,,,
8903,05/26/23 12:21:50 AM,101.6,102.5,18.85,,,
8904,05/26/23 12:21:55 AM,101.6,102.5,18.85,,,
8905,05/26/23 12:22:00 AM,101.6,102.5,18.85,,,
8906,05/26/23 12:22:05 AM,101.6,102.5,18.85,,,
8907,05/26/23 12:22:10 AM,101.6,102.5,18.83,,,
8908,05/26/23 12:22:15 AM,101.6,102.5,18.83,,,
8909,05/26/23 12:22:20 AM,101.6,102.5,18.85,,,
8910,05/26/23 12:22:25 AM,101.6,102.5,18.85,,,
8911,05/26/23 12:22:30 AM,101.6,102.9,18.85,,,
8912,05/26/23 12:22:35 AM,101.6,102.5,18.83,,,
8913,05/26/23 12:22:40 AM,101.6,102.5,18.83,,,
8914,05/26/23 12:22:45 AM,101.6,102.5,18.85,,,
8915,05/26/23 12:22:50 AM,101.6,102.5,18.85,,,
8916,05/26/23 12:22:55 AM,101.5,102.5,18.85,,,
8917,05/26/23 12:23:00 AM,101.6,102.5,18.85,,,
8918,05/26/23 12:23:05 AM,101.6,102.5,18.85,,,
8919,05/26/23 12:23:10 AM,101.6,102.5,18.83,,,
8920,05/26/23 12:23:15 AM,101.6,102.5,18.83,,,
8921,05/26/23 12:23:20 AM,101.5,102.5,18.85,,,
8922,05/26/23 12:23:25 AM,101.6,103.2,18.85,,,
8923,05/26/23 12:23:30 AM,101.6,102.5,18.85,,,
8924,05/26/23 12:23:35 AM,101.6,102.5,18.83,,,
8925,05/26/23 12:23:40 AM,101.6,102.5,18.83,,,
8926,05/26/23 12:23:45 AM,101.6,102.5,18.83,,,
8927,05/26/23 12:23:50 AM,101.6,102.5,18.85,,,
8928,05/26/23 12:23:55 AM,101.6,102.9,18.83,,,
8929,05/26/23 12:24:00 AM,101.6,102.5,18.85,,,
8930,05/26/23 12:24:05 AM,101.6,102.5,18.83,,,
8931,05/26/23 12:24:10 AM,101.6,102.5,18.83,,,
8932,05/26/23 12:24:15 AM,101.5,102.5,18.83,,,
8933,05/26/23 12:24:20 AM,101.6,102.5,18.83,,,
8934,05/26/23 12:24:25 AM,101.6,102.5,18.83,,,
8935,05/26/23 12:24:30 AM,101.6,102.5,18.83,,,
8936,05/26/23 12:24:35 AM,101.5,102.5,18.83,,,
8937,05/26/23 12:24:40 AM,101.5,102.5,18.83,,,
8938,05/26/23 12:24:45 AM,101.6,102.5,18.83,,,
8939,05/26/23 12:24:50 AM,101.6,102.9,18.83,,,
8940,05/26/23 12:24:55 AM,101.5,102.5,18.83,,,
8941,05/26/23 12:25:00 AM,101.6,102.5,18.83,,,
8942,05/26/23 12:25:05 AM,101.6,102.5,18.83,,,
8943,05/26/23 12:25:10 AM,101.6,102.5,18.83,,,
8944,05/26/23 12:25:15 AM,101.5,102.5,18.83,,,
8945,05/26/23 12:25:20 AM,101.6,102.5,18.83,,,
8946,05/26/23 12:25:25 AM,101.6,102.5,18.83,,,
8947,05/26/23 12:25:30 AM,101.5,102.5,18.83,,,
8948,05/26/23 12:25:35 AM,101.5,102.5,18.83,,,
8949,05/26/23 12:25:40 AM,101.6,102.5,18.83,,,
8950,05/26/23 12:25:45 AM,101.6,102.5,18.83,,,
8951,05/26/23 12:25:50 AM,101.6,102.9,18.82,,,
8952,05/26/23 12:25:55 AM,101.6,102.5,18.82,,,
8953,05/26/23 12:26:00 AM,101.6,102.5,18.83,,,
8954,05/26/23 12:26:05 AM,101.6,102.5,18.83,,,
8955,05/26/23 12:26:10 AM,101.6,102.5,18.83,,,
8956,05/26/23 12:26:15 AM,101.6,102.5,18.83,,,
8957,05/26/23 12:26:20 AM,101.6,102.5,18.85,,,
8958,05/26/23 12:26:25 AM,101.6,102.5,18.83,,,
8959,05/26/23 12:26:30 AM,101.6,102.5,18.82,,,
8960,05/26/23 12:26:35 AM,101.5,102.5,18.82,,,
8961,05/26/23 12:26:40 AM,101.6,102.5,18.83,,,
8962,05/26/23 12:26:45 AM,101.6,102.5,18.83,,,
8963,05/26/23 12:26:50 AM,101.6,102.5,18.83,,,
8964,05/26/23 12:26:55 AM,101.5,102.5,18.83,,,
8965,05/26/23 12:27:00 AM,101.5,102.5,18.82,,,
8966,05/26/23 12:27:05 AM,101.6,102.5,18.82,,,
8967,05/26/23 12:27:10 AM,101.6,102.5,18.83,,,
8968,05/26/23 12:27:15 AM,101.6,102.5,18.83,,,
8969,05/26/23 12:27:20 AM,101.6,102.5,18.83,,,
8970,05/26/23 12:27:25 AM,101.6,102.5,18.83,,,
8971,05/26/23 12:27:30 AM,101.6,102.5,18.83,,,
8972,05/26/23 12:27:35 AM,101.6,102.5,18.83,,,
8973,05/26/23 12:27:40 AM,101.6,102.5,18.83,,,
8974,05/26/23 12:27:45 AM,101.6,102.5,18.82,,,
8975,05/26/23 12:27:50 AM,101.5,102.5,18.83,,,
8976,05/26/23 12:27:55 AM,101.6,102.5,18.82,,,
8977,05/26/23 12:28:00 AM,101.6,102.5,18.82,,,
8978,05/26/23 12:28:05 AM,101.6,102.5,18.83,,,
8979,05/26/23 12:28:10 AM,101.6,102.5,18.82,,,
8980,05/26/23 12:28:15 AM,101.5,102.5,18.82,,,
8981,05/26/23 12:28:20 AM,101.6,102.5,18.83,,,
8982,05/26/23 12:28:25 AM,101.5,102.5,18.82,,,
8983,05/26/23 12:28:30 AM,101.6,102.5,18.83,,,
8984,05/26/23 12:28:35 AM,101.5,102.5,18.82,,,
8985,05/26/23 12:28:40 AM,101.6,102.5,18.82,,,
8986,05/26/23 12:28:45 AM,101.6,102.5,18.83,,,
8987,05/26/23 12:28:50 AM,101.6,102.5,18.83,,,
8988,05/26/23 12:28:55 AM,101.5,102.5,18.82,,,
8989,05/26/23 12:29:00 AM,101.6,102.5,18.82,,,
8990,05/26/23 12:29:05 AM,101.6,102.5,18.83,,,
8991,05/26/23 12:29:10 AM,101.6,102.5,18.82,,,
8992,05/26/23 12:29:15 AM,101.6,102.5,18.83,,,
8993,05/26/23 12:29:20 AM,101.6,102.5,18.83,,,
8994,05/26/23 12:29:25 AM,101.5,102.5,18.83,,,
8995,05/26/23 12:29:30 AM,101.6,102.9,18.82,,,
8996,05/26/23 12:29:35 AM,101.6,102.5,18.83,,,
8997,05/26/23 12:29:40 AM,101.5,102.5,18.82,,,
8998,05/26/23 12:29:45 AM,101.5,102.5,18.82,,,
8999,05/26/23 12:29:50 AM,101.5,102.5,18.82,,,
9000,05/26/23 12:29:55 AM,101.6,102.5,18.82,,,
9001,05/26/23 12:30:00 AM,101.5,102.5,18.82,,,
9002,05/26/23 12:30:05 AM,101.6,102.5,18.82,,,
9003,05/26/23 12:30:10 AM,101.6,102.5,18.82,,,
9004,05/26/23 12:30:15 AM,101.6,102.5,18.82,,,
9005,05/26/23 12:30:20 AM,101.5,102.9,18.82,,,
9006,05/26/23 12:30:25 AM,101.6,102.5,18.82,,,
9007,05/26/23 12:30:30 AM,101.6,102.5,18.82,,,
9008,05/26/23 12:30:35 AM,101.6,102.5,18.82,,,
9009,05/26/23 12:30:40 AM,101.5,102.5,18.82,,,
9010,05/26/23 12:30:45 AM,101.5,102.5,18.82,,,
9011,05/26/23 12:30:50 AM,101.6,102.5,18.82,,,
9012,05/26/23 12:30:55 AM,101.5,102.5,18.82,,,
9013,05/26/23 12:31:00 AM,101.5,102.5,18.82,,,
9014,05/26/23 12:31:05 AM,101.6,102.5,18.82,,,
9015,05/26/23 12:31:10 AM,101.5,102.5,18.82,,,
9016,05/26/23 12:31:15 AM,101.5,102.5,18.82,,,
9017,05/26/23 12:31:20 AM,101.5,102.5,18.82,,,
9018,05/26/23 12:31:25 AM,101.5,102.5,18.82,,,
9019,05/26/23 12:31:30 AM,101.6,102.5,18.82,,,
9020,05/26/23 12:31:35 AM,101.6,102.5,18.82,,,
9021,05/26/23 12:31:40 AM,101.6,102.5,18.82,,,
9022,05/26/23 12:31:45 AM,101.6,102.5,18.82,,,
9023,05/26/23 12:31:50 AM,101.6,102.5,18.82,,,
9024,05/26/23 12:31:55 AM,101.6,102.5,18.82,,,
9025,05/26/23 12:32:00 AM,101.6,102.5,18.82,,,
9026,05/26/23 12:32:05 AM,101.6,102.5,18.82,,,
9027,05/26/23 12:32:10 AM,101.6,102.5,18.81,,,
9028,05/26/23 12:32:15 AM,101.6,102.5,18.81,,,
9029,05/26/23 12:32:20 AM,101.6,102.5,18.82,,,
9030,05/26/23 12:32:25 AM,101.6,102.5,18.82,,,
9031,05/26/23 12:32:30 AM,101.5,102.5,18.82,,,
9032,05/26/23 12:32:35 AM,101.6,102.5,18.81,,,
9033,05/26/23 12:32:40 AM,101.5,102.5,18.82,,,
9034,05/26/23 12:32:45 AM,101.5,102.5,18.82,,,
9035,05/26/23 12:32:50 AM,101.6,102.5,18.81,,,
9036,05/26/23 12:32:55 AM,101.5,102.5,18.81,,,
9037,05/26/23 12:33:00 AM,101.5,102.5,18.82,,,
9038,05/26/23 12:33:05 AM,101.5,102.5,18.81,,,
9039,05/26/23 12:33:10 AM,101.6,102.5,18.82,,,
9040,05/26/23 12:33:15 AM,101.6,102.5,18.82,,,
9041,05/26/23 12:33:20 AM,101.6,102.5,18.82,,,
9042,05/26/23 12:33:25 AM,101.5,102.5,18.82,,,
9043,05/26/23 12:33:30 AM,101.5,102.5,18.81,,,
9044,05/26/23 12:33:35 AM,101.6,102.5,18.81,,,
9045,05/26/23 12:33:40 AM,101.6,102.5,18.82,,,
9046,05/26/23 12:33:45 AM,101.4,102.5,18.81,,,
9047,05/26/23 12:33:50 AM,101.6,102.5,18.82,,,
9048,05/26/23 12:33:55 AM,101.6,102.5,18.81,,,
9049,05/26/23 12:34:00 AM,101.5,102.5,18.82,,,
9050,05/26/23 12:34:05 AM,101.6,102.5,18.81,,,
9051,05/26/23 12:34:10 AM,101.5,102.5,18.81,,,
9052,05/26/23 12:34:15 AM,101.5,102.5,18.81,,,
9053,05/26/23 12:34:20 AM,101.5,102.5,18.81,,,
9054,05/26/23 12:34:25 AM,101.6,102.5,18.81,,,
9055,05/26/23 12:34:30 AM,101.6,102.5,18.81,,,
9056,05/26/23 12:34:35 AM,101.5,102.9,18.81,,,
9057,05/26/23 12:34:40 AM,101.5,102.5,18.81,,,
9058,05/26/23 12:34:45 AM,101.5,102.5,18.81,,,
9059,05/26/23 12:34:50 AM,101.5,102.5,18.82,,,
9060,05/26/23 12:34:55 AM,101.5,102.5,18.81,,,
9061,05/26/23 12:35:00 AM,101.5,102.5,18.81,,,
9062,05/26/23 12:35:05 AM,101.5,102.5,18.81,,,
9063,05/26/23 12:35:10 AM,101.6,102.5,18.81,,,
9064,05/26/23 12:35:15 AM,101.5,102.5,18.81,,,
9065,05/26/23 12:35:20 AM,101.5,102.5,18.81,,,
9066,05/26/23 12:35:25 AM,101.5,102.5,18.81,,,
9067,05/26/23 12:35:30 AM,101.5,102.5,18.81,,,
9068,05/26/23 12:35:35 AM,101.5,102.5,18.81,,,
9069,05/26/23 12:35:40 AM,101.5,102.5,18.81,,,
9070,05/26/23 12:35:45 AM,101.5,102.5,18.81,,,
9071,05/26/23 12:35:50 AM,101.5,102.5,18.81,,,
9072,05/26/23 12:35:55 AM,101.5,102.5,18.81,,,
9073,05/26/23 12:36:00 AM,101.6,102.5,18.81,,,
9074,05/26/23 12:36:05 AM,101.5,102.5,18.81,,,
9075,05/26/23 12:36:10 AM,101.6,102.5,18.81,,,
9076,05/26/23 12:36:15 AM,101.6,102.5,18.82,,,
9077,05/26/23 12:36:20 AM,101.5,102.5,18.81,,,
9078,05/26/23 12:36:25 AM,101.5,102.5,18.81,,,
9079,05/26/23 12:36:30 AM,101.6,102.5,18.81,,,
9080,05/26/23 12:36:35 AM,101.5,102.5,18.81,,,
9081,05/26/23 12:36:40 AM,101.5,102.5,18.81,,,
