"Plot Title: mgas_wd_station_2_2023-06-06"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 10559459, SEN S/N: 10559459)","Full Range, μS/cm (LGR S/N: 10559459, SEN S/N: 10559459)","Temp, °C (LGR S/N: 10559459, SEN S/N: 10559459)","Host Connected (LGR S/N: 10559459)","Stopped (LGR S/N: 10559459)","End Of File (LGR S/N: 10559459)"
1278,06/06/23 12:46:25 PM,117.5,116.7,10.01,,,
1279,06/06/23 12:46:30 PM,117.4,116.7,10.01,,,
1280,06/06/23 12:46:35 PM,117.4,117.1,10.02,,,
1281,06/06/23 12:46:40 PM,117.5,116.7,10.01,,,
1282,06/06/23 12:46:45 PM,118.0,117.5,10.02,,,
1283,06/06/23 12:46:50 PM,118.0,117.1,10.01,,,
1284,06/06/23 12:46:55 PM,117.5,116.7,10.02,,,
1285,06/06/23 12:47:00 PM,117.4,117.1,10.02,,,
1286,06/06/23 12:47:05 PM,117.6,117.1,10.02,,,
1287,06/06/23 12:47:10 PM,117.6,117.1,10.02,,,
1288,06/06/23 12:47:15 PM,117.3,116.7,10.02,,,
1289,06/06/23 12:47:20 PM,117.4,116.7,10.02,,,
1290,06/06/23 12:47:25 PM,117.4,116.7,10.02,,,
1291,06/06/23 12:47:30 PM,117.4,116.7,10.03,,,
1292,06/06/23 12:47:35 PM,117.6,117.1,10.02,,,
1293,06/06/23 12:47:40 PM,117.6,117.1,10.03,,,
1294,06/06/23 12:47:45 PM,117.6,117.1,10.03,,,
1295,06/06/23 12:47:50 PM,117.3,116.7,10.03,,,
1296,06/06/23 12:47:55 PM,117.4,116.7,10.02,,,
1297,06/06/23 12:48:00 PM,117.1,116.7,10.03,,,
1298,06/06/23 12:48:05 PM,117.5,116.7,10.03,,,
1299,06/06/23 12:48:10 PM,117.4,116.7,10.02,,,
1300,06/06/23 12:48:15 PM,117.9,117.5,10.03,,,
1301,06/06/23 12:48:20 PM,117.7,117.1,10.03,,,
1302,06/06/23 12:48:25 PM,117.7,117.1,10.03,,,
1303,06/06/23 12:48:30 PM,117.9,117.1,10.03,,,
1304,06/06/23 12:48:35 PM,117.5,117.1,10.03,,,
1305,06/06/23 12:48:40 PM,117.6,116.7,10.03,,,
1306,06/06/23 12:48:45 PM,117.7,117.1,10.03,,,
1307,06/06/23 12:48:50 PM,117.6,117.1,10.03,,,
1308,06/06/23 12:48:55 PM,117.7,117.1,10.05,,,
1309,06/06/23 12:49:00 PM,117.3,116.7,10.03,,,
1310,06/06/23 12:49:05 PM,117.3,116.7,10.05,,,
1311,06/06/23 12:49:10 PM,117.5,116.7,10.05,,,
1312,06/06/23 12:49:15 PM,117.4,116.7,10.05,,,
1313,06/06/23 12:49:20 PM,117.4,116.7,10.05,,,
1314,06/06/23 12:49:25 PM,117.6,117.1,10.05,,,
1315,06/06/23 12:49:30 PM,117.5,116.7,10.05,,,
1316,06/06/23 12:49:35 PM,117.5,117.1,10.05,,,
1317,06/06/23 12:49:40 PM,117.4,116.7,10.05,,,
1318,06/06/23 12:49:45 PM,117.4,116.7,10.05,,,
1319,06/06/23 12:49:50 PM,117.4,116.7,10.05,,,
1320,06/06/23 12:49:55 PM,117.7,117.1,10.05,,,
1321,06/06/23 12:50:00 PM,117.7,117.1,10.06,,,
1322,06/06/23 12:50:05 PM,117.6,117.1,10.05,,,
1323,06/06/23 12:50:10 PM,117.6,116.7,10.06,,,
1324,06/06/23 12:50:15 PM,117.6,117.1,10.05,,,
1325,06/06/23 12:50:20 PM,117.4,116.7,10.06,,,
1326,06/06/23 12:50:25 PM,117.6,117.1,10.06,,,
1327,06/06/23 12:50:30 PM,117.4,116.7,10.06,,,
1328,06/06/23 12:50:35 PM,117.9,117.1,10.06,,,
1329,06/06/23 12:50:40 PM,117.6,117.1,10.06,,,
1330,06/06/23 12:50:45 PM,117.9,117.1,10.06,,,
1331,06/06/23 12:50:50 PM,117.8,117.5,10.06,,,
1332,06/06/23 12:50:55 PM,117.8,117.1,10.06,,,
1333,06/06/23 12:51:00 PM,117.4,116.7,10.07,,,
1334,06/06/23 12:51:05 PM,117.4,116.7,10.06,,,
1335,06/06/23 12:51:10 PM,117.2,116.7,10.06,,,
1336,06/06/23 12:51:15 PM,117.6,116.7,10.06,,,
1337,06/06/23 12:51:20 PM,117.4,117.1,10.07,,,
1338,06/06/23 12:51:25 PM,117.4,116.7,10.07,,,
1339,06/06/23 12:51:30 PM,117.4,116.7,10.06,,,
1340,06/06/23 12:51:35 PM,117.6,116.7,10.07,,,
1341,06/06/23 12:51:40 PM,117.4,116.7,10.07,,,
1342,06/06/23 12:51:45 PM,117.5,116.7,10.07,,,
1343,06/06/23 12:51:50 PM,117.9,117.1,10.07,,,
1344,06/06/23 12:51:55 PM,117.7,117.1,10.07,,,
1345,06/06/23 12:52:00 PM,117.7,116.7,10.07,,,
1346,06/06/23 12:52:05 PM,117.4,116.7,10.07,,,
1347,06/06/23 12:52:10 PM,117.6,117.1,10.07,,,
1348,06/06/23 12:52:15 PM,117.5,116.7,10.07,,,
1349,06/06/23 12:52:20 PM,117.7,116.7,10.07,,,
1350,06/06/23 12:52:25 PM,117.4,117.1,10.07,,,
1351,06/06/23 12:52:30 PM,117.6,116.7,10.07,,,
1352,06/06/23 12:52:35 PM,117.7,117.1,10.07,,,
1353,06/06/23 12:52:40 PM,117.7,117.1,10.07,,,
1354,06/06/23 12:52:45 PM,117.8,117.5,10.08,,,
1355,06/06/23 12:52:50 PM,118.2,117.5,10.08,,,
1356,06/06/23 12:52:55 PM,117.6,117.1,10.08,,,
1357,06/06/23 12:53:00 PM,117.7,117.5,10.08,,,
1358,06/06/23 12:53:05 PM,117.9,117.5,10.07,,,
1359,06/06/23 12:53:10 PM,117.4,116.7,10.08,,,
1360,06/06/23 12:53:15 PM,117.4,116.7,10.08,,,
1361,06/06/23 12:53:20 PM,117.6,117.1,10.07,,,
1362,06/06/23 12:53:25 PM,117.7,117.1,10.08,,,
1363,06/06/23 12:53:30 PM,117.7,117.1,10.08,,,
1364,06/06/23 12:53:35 PM,117.4,116.7,10.08,,,
1365,06/06/23 12:53:40 PM,117.7,117.1,10.08,,,
1366,06/06/23 12:53:45 PM,117.7,117.5,10.08,,,
1367,06/06/23 12:53:50 PM,117.7,117.1,10.10,,,
1368,06/06/23 12:53:55 PM,117.8,117.1,10.08,,,
1369,06/06/23 12:54:00 PM,117.4,116.7,10.08,,,
1370,06/06/23 12:54:05 PM,117.7,117.5,10.08,,,
1371,06/06/23 12:54:10 PM,117.6,117.1,10.08,,,
1372,06/06/23 12:54:15 PM,117.7,117.1,10.08,,,
1373,06/06/23 12:54:20 PM,117.7,117.1,10.08,,,
1374,06/06/23 12:54:25 PM,117.5,116.7,10.10,,,
1375,06/06/23 12:54:30 PM,117.3,116.7,10.08,,,
1376,06/06/23 12:54:35 PM,117.5,116.7,10.10,,,
1377,06/06/23 12:54:40 PM,117.5,117.5,10.10,,,
1378,06/06/23 12:54:45 PM,117.7,117.1,10.08,,,
1379,06/06/23 12:54:50 PM,117.3,116.7,10.10,,,
1380,06/06/23 12:54:55 PM,117.4,116.7,10.10,,,
1381,06/06/23 12:55:00 PM,117.7,116.7,10.10,,,
1382,06/06/23 12:55:05 PM,117.9,117.1,10.10,,,
1383,06/06/23 12:55:10 PM,117.4,116.7,10.10,,,
1384,06/06/23 12:55:15 PM,117.5,116.7,10.10,,,
1385,06/06/23 12:55:20 PM,117.5,116.7,10.10,,,
1386,06/06/23 12:55:25 PM,117.7,117.1,10.10,,,
1387,06/06/23 12:55:30 PM,117.8,117.5,10.10,,,
1388,06/06/23 12:55:35 PM,117.5,116.7,10.10,,,
1389,06/06/23 12:55:40 PM,117.5,117.1,10.11,,,
1390,06/06/23 12:55:45 PM,117.7,117.1,10.10,,,
1391,06/06/23 12:55:50 PM,117.7,117.1,10.11,,,
1392,06/06/23 12:55:55 PM,117.5,116.7,10.11,,,
1393,06/06/23 12:56:00 PM,117.6,116.7,10.11,,,
1394,06/06/23 12:56:05 PM,117.7,117.1,10.10,,,
1395,06/06/23 12:56:10 PM,117.7,117.1,10.11,,,
1396,06/06/23 12:56:15 PM,117.6,116.7,10.11,,,
1397,06/06/23 12:56:20 PM,117.6,116.7,10.11,,,
1398,06/06/23 12:56:25 PM,117.6,117.1,10.11,,,
1399,06/06/23 12:56:30 PM,117.9,117.1,10.11,,,
1400,06/06/23 12:56:35 PM,117.8,117.1,10.11,,,
1401,06/06/23 12:56:40 PM,117.8,117.1,10.11,,,
1402,06/06/23 12:56:45 PM,117.6,117.1,10.11,,,
1403,06/06/23 12:56:50 PM,117.5,116.7,10.11,,,
1404,06/06/23 12:56:55 PM,117.8,117.1,10.12,,,
1405,06/06/23 12:57:00 PM,117.6,116.7,10.11,,,
1406,06/06/23 12:57:05 PM,117.9,117.5,10.11,,,
1407,06/06/23 12:57:10 PM,117.6,117.1,10.11,,,
1408,06/06/23 12:57:15 PM,117.6,117.1,10.11,,,
1409,06/06/23 12:57:20 PM,117.8,117.1,10.11,,,
1410,06/06/23 12:57:25 PM,117.6,117.1,10.12,,,
1411,06/06/23 12:57:30 PM,118.0,117.5,10.12,,,
1412,06/06/23 12:57:35 PM,118.2,117.5,10.12,,,
1413,06/06/23 12:57:40 PM,117.9,117.5,10.12,,,
1414,06/06/23 12:57:45 PM,117.7,117.1,10.12,,,
1415,06/06/23 12:57:50 PM,117.9,117.5,10.12,,,
1416,06/06/23 12:57:55 PM,118.1,117.5,10.11,,,
1417,06/06/23 12:58:00 PM,117.9,117.5,10.12,,,
1418,06/06/23 12:58:05 PM,117.6,116.7,10.12,,,
1419,06/06/23 12:58:10 PM,117.6,117.1,10.12,,,
1420,06/06/23 12:58:15 PM,117.6,116.7,10.12,,,
1421,06/06/23 12:58:20 PM,117.6,117.1,10.12,,,
1422,06/06/23 12:58:25 PM,117.6,116.7,10.12,,,
1423,06/06/23 12:58:30 PM,117.6,117.1,10.12,,,
1424,06/06/23 12:58:35 PM,117.6,117.1,10.12,,,
1425,06/06/23 12:58:40 PM,117.7,117.1,10.12,,,
1426,06/06/23 12:58:45 PM,117.9,117.5,10.12,,,
1427,06/06/23 12:58:50 PM,117.9,117.5,10.14,,,
1428,06/06/23 12:58:55 PM,117.9,117.5,10.12,,,
1429,06/06/23 12:59:00 PM,117.9,117.5,10.14,,,
1430,06/06/23 12:59:05 PM,117.9,117.1,10.14,,,
1431,06/06/23 12:59:10 PM,117.9,117.1,10.14,,,
1432,06/06/23 12:59:15 PM,117.9,117.5,10.14,,,
1433,06/06/23 12:59:20 PM,117.6,116.7,10.14,,,
1434,06/06/23 12:59:25 PM,117.9,117.1,10.12,,,
1435,06/06/23 12:59:30 PM,117.9,117.5,10.14,,,
1436,06/06/23 12:59:35 PM,117.6,117.1,10.14,,,
1437,06/06/23 12:59:40 PM,117.9,117.1,10.14,,,
1438,06/06/23 12:59:45 PM,117.7,117.5,10.14,,,
1439,06/06/23 12:59:50 PM,117.6,117.1,10.14,,,
1440,06/06/23 12:59:55 PM,117.6,117.1,10.14,,,
1441,06/06/23 01:00:00 PM,117.8,117.1,10.14,,,
1442,06/06/23 01:00:05 PM,117.9,117.1,10.14,,,
1443,06/06/23 01:00:10 PM,117.9,117.1,10.14,,,
1444,06/06/23 01:00:15 PM,117.6,117.1,10.14,,,
1445,06/06/23 01:00:20 PM,117.6,116.7,10.14,,,
1446,06/06/23 01:00:25 PM,117.6,116.7,10.14,,,
1447,06/06/23 01:00:30 PM,117.6,117.1,10.14,,,
1448,06/06/23 01:00:35 PM,117.4,116.7,10.14,,,
1449,06/06/23 01:00:40 PM,117.4,116.7,10.14,,,
1450,06/06/23 01:00:45 PM,117.5,116.7,10.14,,,
1451,06/06/23 01:00:50 PM,117.6,117.1,10.14,,,
1452,06/06/23 01:00:55 PM,117.6,117.1,10.14,,,
1453,06/06/23 01:01:00 PM,117.4,116.7,10.14,,,
1454,06/06/23 01:01:05 PM,117.6,117.1,10.14,,,
1455,06/06/23 01:01:10 PM,117.6,117.1,10.15,,,
1456,06/06/23 01:01:15 PM,117.5,117.1,10.14,,,
1457,06/06/23 01:01:20 PM,117.6,117.1,10.15,,,
1458,06/06/23 01:01:25 PM,117.6,116.7,10.14,,,
1459,06/06/23 01:01:30 PM,117.7,117.1,10.15,,,
1460,06/06/23 01:01:35 PM,117.6,117.1,10.15,,,
1461,06/06/23 01:01:40 PM,117.7,117.1,10.15,,,
1462,06/06/23 01:01:45 PM,117.7,117.1,10.15,,,
1463,06/06/23 01:01:50 PM,117.6,117.1,10.14,,,
1464,06/06/23 01:01:55 PM,117.7,117.1,10.15,,,
1465,06/06/23 01:02:00 PM,117.9,117.5,10.14,,,
1466,06/06/23 01:02:05 PM,117.9,117.1,10.15,,,
1467,06/06/23 01:02:10 PM,117.5,117.1,10.15,,,
1468,06/06/23 01:02:15 PM,117.6,117.1,10.14,,,
1469,06/06/23 01:02:20 PM,117.4,116.7,10.14,,,
1470,06/06/23 01:02:25 PM,117.6,116.7,10.14,,,
1471,06/06/23 01:02:30 PM,117.9,117.1,10.15,,,
1472,06/06/23 01:02:35 PM,118.0,117.5,10.15,,,
1473,06/06/23 01:02:40 PM,117.6,117.1,10.16,,,
1474,06/06/23 01:02:45 PM,117.8,117.1,10.15,,,
1475,06/06/23 01:02:50 PM,117.5,117.1,10.15,,,
1476,06/06/23 01:02:55 PM,117.6,117.1,10.15,,,
1477,06/06/23 01:03:00 PM,117.7,117.1,10.15,,,
1478,06/06/23 01:03:05 PM,118.0,117.1,10.14,,,
1479,06/06/23 01:03:10 PM,117.9,117.5,10.15,,,
1480,06/06/23 01:03:15 PM,117.5,116.7,10.15,,,
1481,06/06/23 01:03:20 PM,117.7,117.1,10.15,,,
1482,06/06/23 01:03:25 PM,117.6,117.1,10.15,,,
1483,06/06/23 01:03:30 PM,117.5,117.1,10.15,,,
1484,06/06/23 01:03:35 PM,117.7,117.1,10.15,,,
1485,06/06/23 01:03:40 PM,117.8,117.1,10.15,,,
1486,06/06/23 01:03:45 PM,117.5,116.7,10.15,,,
1487,06/06/23 01:03:50 PM,117.8,117.1,10.15,,,
1488,06/06/23 01:03:55 PM,117.8,117.1,10.16,,,
1489,06/06/23 01:04:00 PM,117.7,117.1,10.15,,,
1490,06/06/23 01:04:05 PM,117.4,117.1,10.15,,,
1491,06/06/23 01:04:10 PM,117.6,116.7,10.16,,,
1492,06/06/23 01:04:15 PM,117.6,117.1,10.15,,,
1493,06/06/23 01:04:20 PM,117.8,117.1,10.16,,,
1494,06/06/23 01:04:25 PM,117.5,116.7,10.16,,,
1495,06/06/23 01:04:30 PM,117.5,116.7,10.15,,,
1496,06/06/23 01:04:35 PM,117.5,116.7,10.15,,,
1497,06/06/23 01:04:40 PM,117.5,116.7,10.15,,,
1498,06/06/23 01:04:45 PM,117.6,117.1,10.15,,,
1499,06/06/23 01:04:50 PM,117.6,116.7,10.16,,,
1500,06/06/23 01:04:55 PM,117.5,116.7,10.15,,,
1501,06/06/23 01:05:00 PM,117.9,117.1,10.15,,,
1502,06/06/23 01:05:05 PM,117.9,117.1,10.15,,,
1503,06/06/23 01:05:10 PM,117.6,116.7,10.15,,,
1504,06/06/23 01:05:15 PM,118.0,117.5,10.15,,,
1505,06/06/23 01:05:20 PM,117.5,116.7,10.15,,,
1506,06/06/23 01:05:25 PM,117.6,117.1,10.16,,,
1507,06/06/23 01:05:30 PM,117.6,117.1,10.16,,,
1508,06/06/23 01:05:35 PM,117.6,116.7,10.15,,,
1509,06/06/23 01:05:40 PM,117.8,117.1,10.16,,,
1510,06/06/23 01:05:45 PM,117.8,117.1,10.16,,,
1511,06/06/23 01:05:50 PM,117.6,117.1,10.15,,,
1512,06/06/23 01:05:55 PM,117.5,116.7,10.16,,,
1513,06/06/23 01:06:00 PM,117.9,117.5,10.16,,,
1514,06/06/23 01:06:05 PM,117.5,116.7,10.15,,,
1515,06/06/23 01:06:10 PM,117.8,117.5,10.16,,,
1516,06/06/23 01:06:15 PM,117.7,117.1,10.16,,,
1517,06/06/23 01:06:20 PM,117.5,116.7,10.16,,,
1518,06/06/23 01:06:25 PM,117.6,117.1,10.16,,,
1519,06/06/23 01:06:30 PM,117.7,117.1,10.15,,,
1520,06/06/23 01:06:35 PM,117.6,117.1,10.16,,,
1521,06/06/23 01:06:40 PM,117.6,117.1,10.15,,,
1522,06/06/23 01:06:45 PM,117.6,117.1,10.16,,,
1523,06/06/23 01:06:50 PM,117.6,117.1,10.16,,,
1524,06/06/23 01:06:55 PM,117.7,117.1,10.16,,,
1525,06/06/23 01:07:00 PM,117.6,116.7,10.16,,,
1526,06/06/23 01:07:05 PM,117.7,117.1,10.16,,,
1527,06/06/23 01:07:10 PM,117.7,117.1,10.15,,,
1528,06/06/23 01:07:15 PM,117.9,117.1,10.15,,,
1529,06/06/23 01:07:20 PM,117.9,117.1,10.16,,,
1530,06/06/23 01:07:25 PM,117.7,117.1,10.15,,,
1531,06/06/23 01:07:30 PM,117.9,117.1,10.15,,,
1532,06/06/23 01:07:35 PM,118.0,117.5,10.16,,,
1533,06/06/23 01:07:40 PM,117.8,117.1,10.15,,,
1534,06/06/23 01:07:45 PM,117.6,116.7,10.16,,,
1535,06/06/23 01:07:50 PM,117.8,117.1,10.16,,,
1536,06/06/23 01:07:55 PM,118.1,117.5,10.16,,,
1537,06/06/23 01:08:00 PM,117.7,117.1,10.15,,,
1538,06/06/23 01:08:05 PM,117.9,117.1,10.16,,,
1539,06/06/23 01:08:10 PM,117.9,117.5,10.15,,,
1540,06/06/23 01:08:15 PM,117.7,117.1,10.15,,,
1541,06/06/23 01:08:20 PM,117.7,117.1,10.15,,,
1542,06/06/23 01:08:25 PM,117.6,116.7,10.15,,,
1543,06/06/23 01:08:30 PM,117.6,116.7,10.15,,,
1544,06/06/23 01:08:35 PM,117.7,117.1,10.16,,,
1545,06/06/23 01:08:40 PM,117.9,117.1,10.16,,,
1546,06/06/23 01:08:45 PM,118.2,117.5,10.16,,,
1547,06/06/23 01:08:50 PM,117.6,117.1,10.16,,,
1548,06/06/23 01:08:55 PM,117.8,117.1,10.15,,,
1549,06/06/23 01:09:00 PM,117.7,117.1,10.15,,,
1550,06/06/23 01:09:05 PM,117.7,117.1,10.15,,,
1551,06/06/23 01:09:10 PM,117.8,117.1,10.16,,,
1552,06/06/23 01:09:15 PM,117.9,117.5,10.16,,,
1553,06/06/23 01:09:20 PM,117.6,116.7,10.16,,,
1554,06/06/23 01:09:25 PM,117.6,117.1,10.16,,,
1555,06/06/23 01:09:30 PM,117.7,117.1,10.16,,,
1556,06/06/23 01:09:35 PM,117.9,117.5,10.16,,,
1557,06/06/23 01:09:40 PM,118.0,117.1,10.15,,,
1558,06/06/23 01:09:45 PM,117.8,117.1,10.15,,,
1559,06/06/23 01:09:50 PM,117.7,117.1,10.15,,,
1560,06/06/23 01:09:55 PM,117.8,117.1,10.16,,,
1561,06/06/23 01:10:00 PM,117.8,117.1,10.15,,,
1562,06/06/23 01:10:05 PM,117.8,117.1,10.16,,,
1563,06/06/23 01:10:10 PM,117.8,117.1,10.16,,,
1564,06/06/23 01:10:15 PM,117.6,117.1,10.16,,,
1565,06/06/23 01:10:20 PM,117.6,117.1,10.16,,,
1566,06/06/23 01:10:25 PM,117.5,116.7,10.16,,,
1567,06/06/23 01:10:30 PM,117.7,117.1,10.16,,,
1568,06/06/23 01:10:35 PM,117.6,117.1,10.16,,,
1569,06/06/23 01:10:40 PM,117.7,117.5,10.16,,,
1570,06/06/23 01:10:45 PM,117.5,116.7,10.16,,,
1571,06/06/23 01:10:50 PM,117.8,117.1,10.16,,,
1572,06/06/23 01:10:55 PM,117.8,117.1,10.16,,,
1573,06/06/23 01:11:00 PM,117.6,117.1,10.16,,,
1574,06/06/23 01:11:05 PM,117.7,117.1,10.18,,,
1575,06/06/23 01:11:10 PM,117.8,117.1,10.16,,,
1576,06/06/23 01:11:15 PM,117.9,117.1,10.16,,,
1577,06/06/23 01:11:20 PM,117.9,117.1,10.18,,,
1578,06/06/23 01:11:25 PM,117.8,117.1,10.16,,,
1579,06/06/23 01:11:30 PM,117.7,117.1,10.18,,,
1580,06/06/23 01:11:35 PM,117.9,117.1,10.16,,,
1581,06/06/23 01:11:40 PM,117.9,117.1,10.16,,,
1582,06/06/23 01:11:45 PM,117.6,117.1,10.16,,,
1583,06/06/23 01:11:50 PM,117.6,117.1,10.18,,,
1584,06/06/23 01:11:55 PM,117.9,117.5,10.16,,,
1585,06/06/23 01:12:00 PM,117.7,117.1,10.16,,,
1586,06/06/23 01:12:05 PM,117.6,116.7,10.18,,,
1587,06/06/23 01:12:10 PM,117.7,117.1,10.18,,,
1588,06/06/23 01:12:15 PM,117.8,117.1,10.18,,,
1589,06/06/23 01:12:20 PM,117.8,117.1,10.18,,,
1590,06/06/23 01:12:25 PM,117.9,117.1,10.18,,,
1591,06/06/23 01:12:30 PM,117.8,117.1,10.16,,,
1592,06/06/23 01:12:35 PM,117.8,117.1,10.18,,,
1593,06/06/23 01:12:40 PM,117.9,117.1,10.18,,,
1594,06/06/23 01:12:45 PM,117.7,117.1,10.18,,,
1595,06/06/23 01:12:50 PM,117.7,117.1,10.18,,,
1596,06/06/23 01:12:55 PM,117.9,117.5,10.18,,,
1597,06/06/23 01:13:00 PM,118.0,117.1,10.18,,,
1598,06/06/23 01:13:05 PM,117.7,116.7,10.18,,,
1599,06/06/23 01:13:10 PM,117.6,117.1,10.18,,,
1600,06/06/23 01:13:15 PM,117.9,117.1,10.19,,,
1601,06/06/23 01:13:20 PM,117.9,117.5,10.18,,,
1602,06/06/23 01:13:25 PM,118.1,117.5,10.19,,,
1603,06/06/23 01:13:30 PM,118.0,117.5,10.19,,,
1604,06/06/23 01:13:35 PM,117.6,117.1,10.18,,,
1605,06/06/23 01:13:40 PM,117.6,117.1,10.19,,,
1606,06/06/23 01:13:45 PM,117.6,117.1,10.18,,,
1607,06/06/23 01:13:50 PM,117.7,117.1,10.19,,,
1608,06/06/23 01:13:55 PM,117.8,117.1,10.18,,,
1609,06/06/23 01:14:00 PM,117.6,116.7,10.19,,,
1610,06/06/23 01:14:05 PM,117.6,117.1,10.19,,,
1611,06/06/23 01:14:10 PM,117.7,116.7,10.19,,,
1612,06/06/23 01:14:15 PM,117.7,117.1,10.19,,,
1613,06/06/23 01:14:20 PM,118.1,117.5,10.19,,,
1614,06/06/23 01:14:25 PM,118.2,117.5,10.19,,,
1615,06/06/23 01:14:30 PM,118.3,117.9,10.20,,,
1616,06/06/23 01:14:35 PM,117.9,117.1,10.19,,,
1617,06/06/23 01:14:40 PM,118.1,117.5,10.20,,,
1618,06/06/23 01:14:45 PM,117.6,117.1,10.19,,,
1619,06/06/23 01:14:50 PM,117.8,117.1,10.19,,,
1620,06/06/23 01:14:55 PM,117.7,117.1,10.20,,,
1621,06/06/23 01:15:00 PM,117.9,117.1,10.20,,,
1622,06/06/23 01:15:05 PM,118.1,117.5,10.19,,,
1623,06/06/23 01:15:10 PM,118.3,117.9,10.20,,,
1624,06/06/23 01:15:15 PM,118.2,117.5,10.20,,,
1625,06/06/23 01:15:20 PM,118.3,117.5,10.19,,,
1626,06/06/23 01:15:25 PM,118.1,117.5,10.20,,,
1627,06/06/23 01:15:30 PM,117.8,117.5,10.20,,,
1628,06/06/23 01:15:35 PM,117.9,117.5,10.20,,,
1629,06/06/23 01:15:40 PM,117.9,117.1,10.20,,,
1630,06/06/23 01:15:45 PM,117.9,117.1,10.20,,,
1631,06/06/23 01:15:50 PM,117.8,117.1,10.20,,,
1632,06/06/23 01:15:55 PM,117.9,117.5,10.20,,,
1633,06/06/23 01:16:00 PM,117.8,117.1,10.20,,,
1634,06/06/23 01:16:05 PM,118.0,117.5,10.22,,,
1635,06/06/23 01:16:10 PM,118.0,117.5,10.20,,,
1636,06/06/23 01:16:15 PM,118.2,117.5,10.22,,,
1637,06/06/23 01:16:20 PM,117.8,117.5,10.20,,,
1638,06/06/23 01:16:25 PM,118.0,117.5,10.20,,,
1639,06/06/23 01:16:30 PM,117.9,117.1,10.22,,,
1640,06/06/23 01:16:35 PM,117.8,117.1,10.20,,,
1641,06/06/23 01:16:40 PM,117.8,117.1,10.22,,,
1642,06/06/23 01:16:45 PM,117.7,117.1,10.22,,,
1643,06/06/23 01:16:50 PM,117.6,116.7,10.22,,,
1644,06/06/23 01:16:55 PM,117.9,117.5,10.22,,,
1645,06/06/23 01:17:00 PM,118.0,117.5,10.22,,,
1646,06/06/23 01:17:05 PM,117.6,117.1,10.22,,,
1647,06/06/23 01:17:10 PM,117.9,117.5,10.22,,,
1648,06/06/23 01:17:15 PM,117.8,117.1,10.22,,,
1649,06/06/23 01:17:20 PM,117.9,117.5,10.23,,,
1650,06/06/23 01:17:25 PM,117.7,117.1,10.23,,,
1651,06/06/23 01:17:30 PM,117.7,117.1,10.23,,,
1652,06/06/23 01:17:35 PM,117.9,117.1,10.23,,,
1653,06/06/23 01:17:40 PM,117.9,117.1,10.23,,,
1654,06/06/23 01:17:45 PM,117.9,117.1,10.23,,,
1655,06/06/23 01:17:50 PM,118.0,117.5,10.23,,,
1656,06/06/23 01:17:55 PM,117.9,117.1,10.23,,,
1657,06/06/23 01:18:00 PM,117.8,117.1,10.24,,,
1658,06/06/23 01:18:05 PM,117.7,117.1,10.23,,,
1659,06/06/23 01:18:10 PM,118.0,117.5,10.23,,,
1660,06/06/23 01:18:15 PM,117.9,117.5,10.23,,,
1661,06/06/23 01:18:20 PM,117.9,117.5,10.24,,,
1662,06/06/23 01:18:25 PM,117.9,117.1,10.24,,,
1663,06/06/23 01:18:30 PM,117.7,117.1,10.24,,,
1664,06/06/23 01:18:35 PM,117.9,117.1,10.24,,,
1665,06/06/23 01:18:40 PM,118.1,117.5,10.24,,,
1666,06/06/23 01:18:45 PM,117.9,117.5,10.24,,,
1667,06/06/23 01:18:50 PM,117.8,117.1,10.24,,,
1668,06/06/23 01:18:55 PM,117.9,117.1,10.24,,,
1669,06/06/23 01:19:00 PM,117.9,117.1,10.24,,,
1670,06/06/23 01:19:05 PM,117.9,117.5,10.24,,,
1671,06/06/23 01:19:10 PM,117.9,117.5,10.24,,,
1672,06/06/23 01:19:15 PM,117.7,117.1,10.24,,,
1673,06/06/23 01:19:20 PM,117.9,117.5,10.24,,,
1674,06/06/23 01:19:25 PM,118.0,117.5,10.24,,,
1675,06/06/23 01:19:30 PM,117.9,117.1,10.24,,,
1676,06/06/23 01:19:35 PM,117.9,117.5,10.26,,,
1677,06/06/23 01:19:40 PM,117.9,117.1,10.26,,,
1678,06/06/23 01:19:45 PM,118.1,117.5,10.26,,,
1679,06/06/23 01:19:50 PM,117.9,117.1,10.26,,,
1680,06/06/23 01:19:55 PM,117.8,117.1,10.24,,,
1681,06/06/23 01:20:00 PM,117.8,117.1,10.26,,,
1682,06/06/23 01:20:05 PM,117.6,117.1,10.24,,,
1683,06/06/23 01:20:10 PM,117.8,117.1,10.26,,,
1684,06/06/23 01:20:15 PM,117.9,117.1,10.26,,,
1685,06/06/23 01:20:20 PM,117.9,117.5,10.26,,,
1686,06/06/23 01:20:25 PM,117.9,117.5,10.27,,,
1687,06/06/23 01:20:30 PM,117.8,117.1,10.26,,,
1688,06/06/23 01:20:35 PM,117.8,117.1,10.27,,,
1689,06/06/23 01:20:40 PM,117.8,117.5,10.27,,,
1690,06/06/23 01:20:45 PM,117.9,117.1,10.27,,,
1691,06/06/23 01:20:50 PM,117.9,117.1,10.27,,,
1692,06/06/23 01:20:55 PM,117.9,117.1,10.27,,,
1693,06/06/23 01:21:00 PM,117.9,117.5,10.27,,,
1694,06/06/23 01:21:05 PM,118.1,117.5,10.27,,,
1695,06/06/23 01:21:10 PM,117.7,116.7,10.27,,,
