"Plot Title: mgas_wd_station_4_2023-06-06"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 10559458, SEN S/N: 10559458)","Full Range, μS/cm (LGR S/N: 10559458, SEN S/N: 10559458, LBL: SC)","Temp, °C (LGR S/N: 10559458, SEN S/N: 10559458)","Coupler Detached (LGR S/N: 10559458)","Coupler Attached (LGR S/N: 10559458)","Host Connected (LGR S/N: 10559458)","Stopped (LGR S/N: 10559458)","End Of File (LGR S/N: 10559458)"
1200,06/06/23 12:41:25 PM,111.2,111.6,21.11,,,,,
1201,06/06/23 12:41:30 PM,111.2,111.6,21.11,,,,,
1202,06/06/23 12:41:35 PM,111.2,111.6,21.11,,,,,
1203,06/06/23 12:41:40 PM,111.2,111.6,21.11,,,,,
1204,06/06/23 12:41:45 PM,111.2,111.6,21.11,,,,,
1205,06/06/23 12:41:50 PM,111.2,111.6,21.11,,,,,
1206,06/06/23 12:41:55 PM,111.2,111.6,21.11,,,,,
1207,06/06/23 12:42:00 PM,111.2,111.9,21.12,,,,,
1208,06/06/23 12:42:05 PM,111.2,111.6,21.11,,,,,
1209,06/06/23 12:42:10 PM,111.2,111.6,21.12,,,,,
1210,06/06/23 12:42:15 PM,111.2,111.6,21.11,,,,,
1211,06/06/23 12:42:20 PM,111.3,111.6,21.12,,,,,
1212,06/06/23 12:42:25 PM,111.3,111.6,21.12,,,,,
1213,06/06/23 12:42:30 PM,111.3,111.6,21.12,,,,,
1214,06/06/23 12:42:35 PM,111.2,111.6,21.11,,,,,
1215,06/06/23 12:42:40 PM,111.2,111.6,21.12,,,,,
1216,06/06/23 12:42:45 PM,111.3,111.6,21.12,,,,,
1217,06/06/23 12:42:50 PM,111.3,111.6,21.12,,,,,
1218,06/06/23 12:42:55 PM,111.2,111.6,21.12,,,,,
1219,06/06/23 12:43:00 PM,111.3,111.6,21.12,,,,,
1220,06/06/23 12:43:05 PM,111.2,111.6,21.12,,,,,
1221,06/06/23 12:43:10 PM,111.2,111.6,21.12,,,,,
1222,06/06/23 12:43:15 PM,111.2,111.6,21.12,,,,,
1223,06/06/23 12:43:20 PM,111.3,111.9,21.12,,,,,
1224,06/06/23 12:43:25 PM,111.3,111.9,21.12,,,,,
1225,06/06/23 12:43:30 PM,111.2,111.6,21.13,,,,,
1226,06/06/23 12:43:35 PM,111.2,111.6,21.12,,,,,
1227,06/06/23 12:43:40 PM,111.2,111.9,21.12,,,,,
1228,06/06/23 12:43:45 PM,111.3,111.6,21.13,,,,,
1229,06/06/23 12:43:50 PM,111.3,111.9,21.13,,,,,
1230,06/06/23 12:43:55 PM,111.3,111.6,21.13,,,,,
1231,06/06/23 12:44:00 PM,111.3,111.6,21.13,,,,,
1232,06/06/23 12:44:05 PM,111.3,111.6,21.12,,,,,
1233,06/06/23 12:44:10 PM,111.3,111.9,21.12,,,,,
1234,06/06/23 12:44:15 PM,111.3,111.6,21.13,,,,,
1235,06/06/23 12:44:20 PM,111.3,111.6,21.13,,,,,
1236,06/06/23 12:44:25 PM,111.3,111.6,21.13,,,,,
1237,06/06/23 12:44:30 PM,111.3,111.9,21.13,,,,,
1238,06/06/23 12:44:35 PM,111.3,111.6,21.13,,,,,
1239,06/06/23 12:44:40 PM,111.3,111.6,21.13,,,,,
1240,06/06/23 12:44:45 PM,111.3,111.6,21.13,,,,,
1241,06/06/23 12:44:50 PM,111.3,111.6,21.13,,,,,
1242,06/06/23 12:44:55 PM,111.3,111.6,21.14,,,,,
1243,06/06/23 12:45:00 PM,111.3,111.6,21.13,,,,,
1244,06/06/23 12:45:05 PM,111.3,111.9,21.13,,,,,
1245,06/06/23 12:45:10 PM,111.3,111.6,21.14,,,,,
1246,06/06/23 12:45:15 PM,111.3,111.9,21.14,,,,,
1247,06/06/23 12:45:20 PM,111.3,111.6,21.13,,,,,
1248,06/06/23 12:45:25 PM,111.3,111.6,21.13,,,,,
1249,06/06/23 12:45:30 PM,111.3,111.9,21.14,,,,,
1250,06/06/23 12:45:35 PM,111.3,111.6,21.14,,,,,
1251,06/06/23 12:45:40 PM,111.3,111.9,21.14,,,,,
1252,06/06/23 12:45:45 PM,111.3,111.6,21.14,,,,,
1253,06/06/23 12:45:50 PM,111.3,111.6,21.13,,,,,
1254,06/06/23 12:45:55 PM,111.3,111.9,21.14,,,,,
1255,06/06/23 12:46:00 PM,111.3,111.6,21.13,,,,,
1256,06/06/23 12:46:05 PM,111.4,111.9,21.13,,,,,
1257,06/06/23 12:46:10 PM,111.3,111.6,21.13,,,,,
1258,06/06/23 12:46:15 PM,111.3,111.9,21.13,,,,,
1259,06/06/23 12:46:20 PM,111.4,111.6,21.13,,,,,
1260,06/06/23 12:46:25 PM,111.3,111.6,21.16,,,,,
1261,06/06/23 12:46:30 PM,111.3,111.6,21.14,,,,,
1262,06/06/23 12:46:35 PM,111.3,111.6,21.14,,,,,
1263,06/06/23 12:46:40 PM,111.4,111.6,21.14,,,,,
1264,06/06/23 12:46:45 PM,111.3,111.6,21.14,,,,,
1265,06/06/23 12:46:50 PM,111.3,111.6,21.14,,,,,
1266,06/06/23 12:46:55 PM,111.3,111.9,21.14,,,,,
1267,06/06/23 12:47:00 PM,111.3,111.6,21.13,,,,,
1268,06/06/23 12:47:05 PM,111.3,111.6,21.13,,,,,
1269,06/06/23 12:47:10 PM,111.3,111.9,21.14,,,,,
1270,06/06/23 12:47:15 PM,111.3,111.9,21.14,,,,,
1271,06/06/23 12:47:20 PM,111.3,111.6,21.14,,,,,
1272,06/06/23 12:47:25 PM,111.3,111.9,21.14,,,,,
1273,06/06/23 12:47:30 PM,111.4,111.6,21.14,,,,,
1274,06/06/23 12:47:35 PM,111.4,111.6,21.14,,,,,
1275,06/06/23 12:47:40 PM,111.4,111.9,21.14,,,,,
1276,06/06/23 12:47:45 PM,111.3,111.6,21.14,,,,,
1277,06/06/23 12:47:50 PM,111.4,111.6,21.16,,,,,
1278,06/06/23 12:47:55 PM,111.4,111.6,21.14,,,,,
1279,06/06/23 12:48:00 PM,111.3,111.9,21.14,,,,,
1280,06/06/23 12:48:05 PM,111.3,111.9,21.14,,,,,
1281,06/06/23 12:48:10 PM,111.4,111.9,21.14,,,,,
1282,06/06/23 12:48:15 PM,111.4,111.6,21.14,,,,,
1283,06/06/23 12:48:20 PM,111.4,111.6,21.16,,,,,
1284,06/06/23 12:48:25 PM,111.4,111.9,21.14,,,,,
1285,06/06/23 12:48:30 PM,111.3,111.9,21.14,,,,,
1286,06/06/23 12:48:35 PM,111.4,111.9,21.16,,,,,
1287,06/06/23 12:48:40 PM,111.4,111.9,21.14,,,,,
1288,06/06/23 12:48:45 PM,111.4,111.9,21.14,,,,,
1289,06/06/23 12:48:50 PM,111.4,111.9,21.16,,,,,
1290,06/06/23 12:48:55 PM,111.3,111.9,21.16,,,,,
1291,06/06/23 12:49:00 PM,111.4,111.9,21.16,,,,,
1292,06/06/23 12:49:05 PM,111.3,111.9,21.16,,,,,
1293,06/06/23 12:49:10 PM,111.4,111.9,21.16,,,,,
1294,06/06/23 12:49:15 PM,111.4,111.9,21.16,,,,,
1295,06/06/23 12:49:20 PM,111.4,111.6,21.16,,,,,
1296,06/06/23 12:49:25 PM,111.4,111.9,21.16,,,,,
1297,06/06/23 12:49:30 PM,111.5,111.9,21.16,,,,,
1298,06/06/23 12:49:35 PM,111.4,111.6,21.16,,,,,
1299,06/06/23 12:49:40 PM,111.4,111.6,21.16,,,,,
1300,06/06/23 12:49:45 PM,111.4,111.6,21.16,,,,,
1301,06/06/23 12:49:50 PM,111.4,111.9,21.17,,,,,
1302,06/06/23 12:49:55 PM,111.4,111.9,21.16,,,,,
1303,06/06/23 12:50:00 PM,111.4,111.6,21.17,,,,,
1304,06/06/23 12:50:05 PM,111.4,111.6,21.16,,,,,
1305,06/06/23 12:50:10 PM,111.4,111.9,21.16,,,,,
1306,06/06/23 12:50:15 PM,111.5,111.9,21.16,,,,,
1307,06/06/23 12:50:20 PM,111.4,111.6,21.17,,,,,
1308,06/06/23 12:50:25 PM,111.4,111.6,21.16,,,,,
1309,06/06/23 12:50:30 PM,111.4,111.9,21.16,,,,,
1310,06/06/23 12:50:35 PM,111.4,111.9,21.16,,,,,
1311,06/06/23 12:50:40 PM,111.4,111.6,21.16,,,,,
1312,06/06/23 12:50:45 PM,111.4,111.9,21.17,,,,,
1313,06/06/23 12:50:50 PM,111.4,111.9,21.17,,,,,
1314,06/06/23 12:50:55 PM,111.5,111.9,21.17,,,,,
1315,06/06/23 12:51:00 PM,111.4,111.6,21.17,,,,,
1316,06/06/23 12:51:05 PM,111.4,111.9,21.17,,,,,
1317,06/06/23 12:51:10 PM,111.5,111.9,21.17,,,,,
1318,06/06/23 12:51:15 PM,111.4,111.9,21.16,,,,,
1319,06/06/23 12:51:20 PM,111.4,111.9,21.17,,,,,
1320,06/06/23 12:51:25 PM,111.5,111.9,21.16,,,,,
1321,06/06/23 12:51:30 PM,111.5,111.9,21.16,,,,,
1322,06/06/23 12:51:35 PM,111.4,111.9,21.17,,,,,
1323,06/06/23 12:51:40 PM,111.4,111.6,21.17,,,,,
1324,06/06/23 12:51:45 PM,111.5,111.9,21.17,,,,,
1325,06/06/23 12:51:50 PM,111.4,111.6,21.16,,,,,
1326,06/06/23 12:51:55 PM,111.5,111.9,21.17,,,,,
1327,06/06/23 12:52:00 PM,111.5,111.9,21.17,,,,,
1328,06/06/23 12:52:05 PM,111.5,111.9,21.16,,,,,
1329,06/06/23 12:52:10 PM,111.4,111.6,21.17,,,,,
1330,06/06/23 12:52:15 PM,111.5,111.9,21.17,,,,,
1331,06/06/23 12:52:20 PM,111.4,111.9,21.17,,,,,
1332,06/06/23 12:52:25 PM,111.5,111.9,21.17,,,,,
1333,06/06/23 12:52:30 PM,111.5,111.9,21.17,,,,,
1334,06/06/23 12:52:35 PM,111.5,111.9,21.17,,,,,
1335,06/06/23 12:52:40 PM,111.5,111.6,21.17,,,,,
1336,06/06/23 12:52:45 PM,111.5,111.6,21.17,,,,,
1337,06/06/23 12:52:50 PM,111.5,111.9,21.20,,,,,
1338,06/06/23 12:52:55 PM,111.5,111.9,21.20,,,,,
1339,06/06/23 12:53:00 PM,111.4,111.6,21.17,,,,,
1340,06/06/23 12:53:05 PM,111.5,111.9,21.17,,,,,
1341,06/06/23 12:53:10 PM,111.5,111.6,21.18,,,,,
1342,06/06/23 12:53:15 PM,111.4,111.9,21.17,,,,,
1343,06/06/23 12:53:20 PM,111.5,111.9,21.18,,,,,
1344,06/06/23 12:53:25 PM,111.5,111.9,21.18,,,,,
1345,06/06/23 12:53:30 PM,111.5,111.9,21.17,,,,,
1346,06/06/23 12:53:35 PM,111.5,111.9,21.17,,,,,
1347,06/06/23 12:53:40 PM,111.5,111.9,21.17,,,,,
1348,06/06/23 12:53:45 PM,111.5,111.6,21.18,,,,,
1349,06/06/23 12:53:50 PM,111.5,111.9,21.17,,,,,
1350,06/06/23 12:53:55 PM,111.5,111.9,21.18,,,,,
1351,06/06/23 12:54:00 PM,111.5,111.9,21.18,,,,,
1352,06/06/23 12:54:05 PM,111.5,111.6,21.18,,,,,
1353,06/06/23 12:54:10 PM,111.5,111.9,21.18,,,,,
1354,06/06/23 12:54:15 PM,111.5,111.9,21.18,,,,,
1355,06/06/23 12:54:20 PM,111.5,111.9,21.18,,,,,
1356,06/06/23 12:54:25 PM,111.5,111.9,21.18,,,,,
1357,06/06/23 12:54:30 PM,111.5,111.9,21.18,,,,,
1358,06/06/23 12:54:35 PM,111.5,111.9,21.18,,,,,
1359,06/06/23 12:54:40 PM,111.5,111.9,21.18,,,,,
1360,06/06/23 12:54:45 PM,111.5,111.9,21.20,,,,,
1361,06/06/23 12:54:50 PM,111.5,111.9,21.18,,,,,
1362,06/06/23 12:54:55 PM,111.6,111.9,21.20,,,,,
1363,06/06/23 12:55:00 PM,111.5,111.9,21.18,,,,,
1364,06/06/23 12:55:05 PM,111.6,111.9,21.20,,,,,
1365,06/06/23 12:55:10 PM,111.5,111.9,21.20,,,,,
1366,06/06/23 12:55:15 PM,111.5,111.9,21.20,,,,,
1367,06/06/23 12:55:20 PM,111.5,111.9,21.18,,,,,
1368,06/06/23 12:55:25 PM,111.5,111.9,21.18,,,,,
1369,06/06/23 12:55:30 PM,111.5,111.9,21.20,,,,,
1370,06/06/23 12:55:35 PM,111.5,111.9,21.20,,,,,
1371,06/06/23 12:55:40 PM,111.6,111.9,21.20,,,,,
1372,06/06/23 12:55:45 PM,111.6,112.3,21.20,,,,,
1373,06/06/23 12:55:50 PM,111.6,111.9,21.20,,,,,
1374,06/06/23 12:55:55 PM,111.5,111.5,21.20,,,,,
1375,06/06/23 12:56:00 PM,111.5,111.5,21.20,,,,,
1376,06/06/23 12:56:05 PM,111.5,111.9,21.20,,,,,
1377,06/06/23 12:56:10 PM,111.5,111.9,21.21,,,,,
1378,06/06/23 12:56:15 PM,111.5,111.9,21.21,,,,,
1379,06/06/23 12:56:20 PM,111.6,111.9,21.21,,,,,
1380,06/06/23 12:56:25 PM,111.6,111.9,21.20,,,,,
1381,06/06/23 12:56:30 PM,111.6,111.9,21.20,,,,,
1382,06/06/23 12:56:35 PM,111.6,111.9,21.20,,,,,
1383,06/06/23 12:56:40 PM,111.5,111.9,21.20,,,,,
1384,06/06/23 12:56:45 PM,111.6,111.9,21.21,,,,,
1385,06/06/23 12:56:50 PM,111.6,111.9,21.21,,,,,
1386,06/06/23 12:56:55 PM,111.5,111.9,21.20,,,,,
1387,06/06/23 12:57:00 PM,111.6,111.9,21.21,,,,,
1388,06/06/23 12:57:05 PM,111.5,111.9,21.21,,,,,
1389,06/06/23 12:57:10 PM,111.6,111.9,21.21,,,,,
1390,06/06/23 12:57:15 PM,111.6,111.9,21.22,,,,,
1391,06/06/23 12:57:20 PM,111.6,111.9,21.22,,,,,
1392,06/06/23 12:57:25 PM,111.5,111.9,21.21,,,,,
1393,06/06/23 12:57:30 PM,111.6,111.9,21.21,,,,,
1394,06/06/23 12:57:35 PM,111.6,111.9,21.22,,,,,
1395,06/06/23 12:57:40 PM,111.6,112.3,21.22,,,,,
1396,06/06/23 12:57:45 PM,111.6,111.9,21.22,,,,,
1397,06/06/23 12:57:50 PM,111.6,111.9,21.24,,,,,
1398,06/06/23 12:57:55 PM,111.6,111.9,21.22,,,,,
1399,06/06/23 12:58:00 PM,111.6,111.9,21.22,,,,,
1400,06/06/23 12:58:05 PM,111.6,111.9,21.22,,,,,
1401,06/06/23 12:58:10 PM,111.6,111.9,21.22,,,,,
1402,06/06/23 12:58:15 PM,111.6,111.9,21.22,,,,,
1403,06/06/23 12:58:20 PM,111.6,111.9,21.22,,,,,
1404,06/06/23 12:58:25 PM,111.6,111.9,21.22,,,,,
1405,06/06/23 12:58:30 PM,111.6,111.9,21.22,,,,,
1406,06/06/23 12:58:35 PM,111.6,112.3,21.22,,,,,
1407,06/06/23 12:58:40 PM,111.6,111.9,21.22,,,,,
1408,06/06/23 12:58:45 PM,111.6,111.9,21.24,,,,,
1409,06/06/23 12:58:50 PM,111.6,111.9,21.22,,,,,
1410,06/06/23 12:58:55 PM,111.6,112.3,21.22,,,,,
1411,06/06/23 12:59:00 PM,111.6,111.9,21.22,,,,,
1412,06/06/23 12:59:05 PM,111.6,111.9,21.22,,,,,
1413,06/06/23 12:59:10 PM,111.6,111.9,21.22,,,,,
1414,06/06/23 12:59:15 PM,111.6,111.9,21.22,,,,,
1415,06/06/23 12:59:20 PM,111.5,111.9,21.24,,,,,
1416,06/06/23 12:59:25 PM,111.6,111.9,21.24,,,,,
1417,06/06/23 12:59:30 PM,111.6,111.9,21.24,,,,,
1418,06/06/23 12:59:35 PM,111.5,111.9,21.24,,,,,
1419,06/06/23 12:59:40 PM,111.6,111.9,21.24,,,,,
1420,06/06/23 12:59:45 PM,111.5,112.3,21.24,,,,,
1421,06/06/23 12:59:50 PM,111.5,111.9,21.24,,,,,
1422,06/06/23 12:59:55 PM,111.6,111.9,21.24,,,,,
1423,06/06/23 01:00:00 PM,111.6,111.9,21.25,,,,,
1424,06/06/23 01:00:05 PM,111.6,112.3,21.24,,,,,
1425,06/06/23 01:00:10 PM,111.6,111.9,21.24,,,,,
1426,06/06/23 01:00:15 PM,111.6,111.9,21.24,,,,,
1427,06/06/23 01:00:20 PM,111.6,111.9,21.24,,,,,
1428,06/06/23 01:00:25 PM,111.6,111.9,21.24,,,,,
1429,06/06/23 01:00:30 PM,111.6,112.3,21.24,,,,,
1430,06/06/23 01:00:35 PM,111.6,112.3,21.24,,,,,
1431,06/06/23 01:00:40 PM,111.6,111.9,21.24,,,,,
1432,06/06/23 01:00:45 PM,111.6,112.3,21.24,,,,,
1433,06/06/23 01:00:50 PM,111.6,111.9,21.25,,,,,
1434,06/06/23 01:00:55 PM,111.6,112.3,21.25,,,,,
1435,06/06/23 01:01:00 PM,111.6,111.9,21.25,,,,,
1436,06/06/23 01:01:05 PM,111.6,112.3,21.25,,,,,
1437,06/06/23 01:01:10 PM,111.6,111.9,21.25,,,,,
1438,06/06/23 01:01:15 PM,111.6,111.9,21.25,,,,,
1439,06/06/23 01:01:20 PM,111.6,112.3,21.25,,,,,
1440,06/06/23 01:01:25 PM,111.7,111.9,21.25,,,,,
1441,06/06/23 01:01:30 PM,111.6,111.9,21.25,,,,,
1442,06/06/23 01:01:35 PM,111.6,111.9,21.26,,,,,
1443,06/06/23 01:01:40 PM,111.7,111.9,21.25,,,,,
1444,06/06/23 01:01:45 PM,111.7,112.3,21.25,,,,,
1445,06/06/23 01:01:50 PM,111.7,111.9,21.25,,,,,
1446,06/06/23 01:01:55 PM,111.7,111.9,21.26,,,,,
1447,06/06/23 01:02:00 PM,111.6,112.3,21.26,,,,,
1448,06/06/23 01:02:05 PM,111.6,111.9,21.26,,,,,
1449,06/06/23 01:02:10 PM,111.6,111.9,21.26,,,,,
1450,06/06/23 01:02:15 PM,111.7,111.9,21.25,,,,,
1451,06/06/23 01:02:20 PM,111.7,112.3,21.26,,,,,
1452,06/06/23 01:02:25 PM,111.7,111.9,21.26,,,,,
1453,06/06/23 01:02:30 PM,111.7,112.3,21.26,,,,,
1454,06/06/23 01:02:35 PM,111.7,111.9,21.26,,,,,
1455,06/06/23 01:02:40 PM,111.7,112.3,21.26,,,,,
1456,06/06/23 01:02:45 PM,111.7,112.3,21.26,,,,,
1457,06/06/23 01:02:50 PM,111.6,112.3,21.26,,,,,
1458,06/06/23 01:02:55 PM,111.7,111.9,21.26,,,,,
1459,06/06/23 01:03:00 PM,111.7,112.3,21.26,,,,,
1460,06/06/23 01:03:05 PM,111.7,112.3,21.27,,,,,
1461,06/06/23 01:03:10 PM,111.7,112.3,21.27,,,,,
1462,06/06/23 01:03:15 PM,111.7,111.9,21.27,,,,,
1463,06/06/23 01:03:20 PM,111.7,111.9,21.27,,,,,
1464,06/06/23 01:03:25 PM,111.7,112.3,21.27,,,,,
1465,06/06/23 01:03:30 PM,111.8,111.9,21.27,,,,,
1466,06/06/23 01:03:35 PM,111.7,111.9,21.26,,,,,
1467,06/06/23 01:03:40 PM,111.7,111.9,21.27,,,,,
1468,06/06/23 01:03:45 PM,111.7,112.3,21.26,,,,,
1469,06/06/23 01:03:50 PM,111.6,111.9,21.27,,,,,
1470,06/06/23 01:03:55 PM,111.8,111.9,21.27,,,,,
1471,06/06/23 01:04:00 PM,111.7,112.3,21.27,,,,,
1472,06/06/23 01:04:05 PM,111.8,111.9,21.27,,,,,
1473,06/06/23 01:04:10 PM,111.7,112.3,21.27,,,,,
1474,06/06/23 01:04:15 PM,111.7,112.3,21.27,,,,,
1475,06/06/23 01:04:20 PM,111.7,112.3,21.27,,,,,
1476,06/06/23 01:04:25 PM,111.7,112.3,21.27,,,,,
1477,06/06/23 01:04:30 PM,111.7,112.3,21.27,,,,,
1478,06/06/23 01:04:35 PM,111.6,112.3,21.26,,,,,
1479,06/06/23 01:04:40 PM,111.7,112.3,21.27,,,,,
1480,06/06/23 01:04:45 PM,111.7,111.9,21.27,,,,,
1481,06/06/23 01:04:50 PM,111.7,111.9,21.27,,,,,
1482,06/06/23 01:04:55 PM,111.7,111.9,21.29,,,,,
1483,06/06/23 01:05:00 PM,111.7,111.9,21.29,,,,,
1484,06/06/23 01:05:05 PM,111.8,112.3,21.27,,,,,
1485,06/06/23 01:05:10 PM,111.8,111.9,21.29,,,,,
1486,06/06/23 01:05:15 PM,111.8,111.9,21.29,,,,,
1487,06/06/23 01:05:20 PM,111.7,111.9,21.27,,,,,
1488,06/06/23 01:05:25 PM,111.8,111.9,21.29,,,,,
1489,06/06/23 01:05:30 PM,111.8,112.3,21.29,,,,,
1490,06/06/23 01:05:35 PM,111.7,112.3,21.29,,,,,
1491,06/06/23 01:05:40 PM,111.8,112.3,21.29,,,,,
1492,06/06/23 01:05:45 PM,111.7,111.9,21.29,,,,,
1493,06/06/23 01:05:50 PM,111.7,112.3,21.27,,,,,
1494,06/06/23 01:05:55 PM,111.8,111.9,21.27,,,,,
1495,06/06/23 01:06:00 PM,111.7,111.9,21.27,,,,,
1496,06/06/23 01:06:05 PM,111.7,112.3,21.29,,,,,
1497,06/06/23 01:06:10 PM,111.8,111.9,21.29,,,,,
1498,06/06/23 01:06:15 PM,111.8,112.3,21.29,,,,,
1499,06/06/23 01:06:20 PM,111.8,112.3,21.29,,,,,
1500,06/06/23 01:06:25 PM,111.8,111.9,21.29,,,,,
1501,06/06/23 01:06:30 PM,111.7,112.3,21.29,,,,,
1502,06/06/23 01:06:35 PM,111.8,112.3,21.30,,,,,
1503,06/06/23 01:06:40 PM,111.8,112.3,21.29,,,,,
1504,06/06/23 01:06:45 PM,111.8,112.3,21.29,,,,,
1505,06/06/23 01:06:50 PM,111.8,112.3,21.29,,,,,
1506,06/06/23 01:06:55 PM,111.8,112.3,21.29,,,,,
1507,06/06/23 01:07:00 PM,111.8,112.3,21.30,,,,,
1508,06/06/23 01:07:05 PM,111.8,112.3,21.29,,,,,
1509,06/06/23 01:07:10 PM,111.7,112.3,21.29,,,,,
1510,06/06/23 01:07:15 PM,111.7,112.3,21.29,,,,,
1511,06/06/23 01:07:20 PM,111.8,112.3,21.30,,,,,
1512,06/06/23 01:07:25 PM,111.8,112.3,21.29,,,,,
1513,06/06/23 01:07:30 PM,111.7,112.3,21.29,,,,,
1514,06/06/23 01:07:35 PM,111.8,112.3,21.30,,,,,
1515,06/06/23 01:07:40 PM,111.8,112.3,21.29,,,,,
1516,06/06/23 01:07:45 PM,111.8,112.3,21.30,,,,,
1517,06/06/23 01:07:50 PM,111.8,112.3,21.30,,,,,
1518,06/06/23 01:07:55 PM,111.8,111.9,21.29,,,,,
1519,06/06/23 01:08:00 PM,111.8,112.3,21.29,,,,,
1520,06/06/23 01:08:05 PM,111.8,111.9,21.29,,,,,
1521,06/06/23 01:08:10 PM,111.8,111.9,21.29,,,,,
1522,06/06/23 01:08:15 PM,111.8,111.9,21.30,,,,,
1523,06/06/23 01:08:20 PM,111.8,112.3,21.30,,,,,
1524,06/06/23 01:08:25 PM,111.8,112.3,21.30,,,,,
1525,06/06/23 01:08:30 PM,111.8,112.3,21.31,,,,,
1526,06/06/23 01:08:35 PM,111.8,112.3,21.30,,,,,
1527,06/06/23 01:08:40 PM,111.8,111.9,21.30,,,,,
1528,06/06/23 01:08:45 PM,111.8,112.3,21.30,,,,,
1529,06/06/23 01:08:50 PM,111.8,112.3,21.31,,,,,
1530,06/06/23 01:08:55 PM,111.8,112.3,21.30,,,,,
1531,06/06/23 01:09:00 PM,111.8,112.3,21.30,,,,,
1532,06/06/23 01:09:05 PM,111.8,112.3,21.31,,,,,
1533,06/06/23 01:09:10 PM,111.8,112.3,21.30,,,,,
1534,06/06/23 01:09:15 PM,111.8,112.3,21.31,,,,,
1535,06/06/23 01:09:20 PM,111.8,112.3,21.31,,,,,
1536,06/06/23 01:09:25 PM,111.8,112.3,21.31,,,,,
1537,06/06/23 01:09:30 PM,111.8,111.9,21.33,,,,,
1538,06/06/23 01:09:35 PM,111.8,112.3,21.31,,,,,
1539,06/06/23 01:09:40 PM,111.8,112.3,21.31,,,,,
1540,06/06/23 01:09:45 PM,111.8,112.3,21.31,,,,,
1541,06/06/23 01:09:50 PM,111.8,112.3,21.31,,,,,
1542,06/06/23 01:09:55 PM,111.8,112.3,21.31,,,,,
1543,06/06/23 01:10:00 PM,111.8,112.3,21.31,,,,,
1544,06/06/23 01:10:05 PM,111.8,112.3,21.30,,,,,
1545,06/06/23 01:10:10 PM,111.8,111.9,21.31,,,,,
1546,06/06/23 01:10:15 PM,111.8,112.3,21.33,,,,,
1547,06/06/23 01:10:20 PM,111.8,112.3,21.33,,,,,
1548,06/06/23 01:10:25 PM,111.8,112.3,21.31,,,,,
1549,06/06/23 01:10:30 PM,111.8,111.9,21.33,,,,,
1550,06/06/23 01:10:35 PM,111.9,112.3,21.33,,,,,
1551,06/06/23 01:10:40 PM,111.8,112.3,21.33,,,,,
1552,06/06/23 01:10:45 PM,111.8,112.3,21.31,,,,,
1553,06/06/23 01:10:50 PM,111.8,112.3,21.33,,,,,
1554,06/06/23 01:10:55 PM,111.8,112.3,21.33,,,,,
1555,06/06/23 01:11:00 PM,111.8,112.3,21.33,,,,,
1556,06/06/23 01:11:05 PM,111.8,112.3,21.33,,,,,
1557,06/06/23 01:11:10 PM,111.8,112.3,21.33,,,,,
1558,06/06/23 01:11:15 PM,111.8,112.3,21.34,,,,,
1559,06/06/23 01:11:20 PM,111.8,112.3,21.33,,,,,
1560,06/06/23 01:11:25 PM,111.8,112.3,21.33,,,,,
1561,06/06/23 01:11:30 PM,111.8,112.3,21.33,,,,,
1562,06/06/23 01:11:35 PM,111.9,112.3,21.33,,,,,
1563,06/06/23 01:11:40 PM,111.8,112.3,21.33,,,,,
1564,06/06/23 01:11:45 PM,111.8,112.3,21.33,,,,,
1565,06/06/23 01:11:50 PM,111.9,112.3,21.33,,,,,
1566,06/06/23 01:11:55 PM,111.8,112.3,21.33,,,,,
1567,06/06/23 01:12:00 PM,111.8,112.3,21.33,,,,,
1568,06/06/23 01:12:05 PM,111.8,112.3,21.34,,,,,
1569,06/06/23 01:12:10 PM,111.8,112.3,21.33,,,,,
1570,06/06/23 01:12:15 PM,111.8,112.3,21.34,,,,,
1571,06/06/23 01:12:20 PM,111.8,112.3,21.33,,,,,
1572,06/06/23 01:12:25 PM,111.9,112.3,21.33,,,,,
1573,06/06/23 01:12:30 PM,111.8,112.3,21.34,,,,,
1574,06/06/23 01:12:35 PM,111.9,112.3,21.33,,,,,
1575,06/06/23 01:12:40 PM,111.8,112.3,21.34,,,,,
1576,06/06/23 01:12:45 PM,111.8,112.3,21.33,,,,,
1577,06/06/23 01:12:50 PM,111.8,112.3,21.33,,,,,
1578,06/06/23 01:12:55 PM,111.9,112.3,21.34,,,,,
1579,06/06/23 01:13:00 PM,111.8,112.3,21.33,,,,,
1580,06/06/23 01:13:05 PM,111.9,112.3,21.33,,,,,
1581,06/06/23 01:13:10 PM,111.8,112.3,21.34,,,,,
1582,06/06/23 01:13:15 PM,111.8,112.3,21.34,,,,,
1583,06/06/23 01:13:20 PM,111.8,112.3,21.33,,,,,
1584,06/06/23 01:13:25 PM,111.9,112.3,21.34,,,,,
1585,06/06/23 01:13:30 PM,111.9,112.3,21.34,,,,,
1586,06/06/23 01:13:35 PM,111.9,112.3,21.34,,,,,
1587,06/06/23 01:13:40 PM,111.8,111.9,21.35,,,,,
1588,06/06/23 01:13:45 PM,111.9,112.3,21.34,,,,,
1589,06/06/23 01:13:50 PM,111.9,112.3,21.34,,,,,
1590,06/06/23 01:13:55 PM,111.9,112.3,21.33,,,,,
1591,06/06/23 01:14:00 PM,111.8,112.3,21.33,,,,,
