"Plot Title: NHC-DO"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 10402891, SEN S/N: 10402891)","Temp, °C (LGR S/N: 10402891, SEN S/N: 10402891)","Coupler Attached (LGR S/N: 10402891)","Host Connected (LGR S/N: 10402891)","Stopped (LGR S/N: 10402891)","End Of File (LGR S/N: 10402891)"
1409,06/15/23 02:45:00 AM,4.50,20.10,,,,
1410,06/15/23 03:00:00 AM,4.52,20.08,,,,
1411,06/15/23 03:15:00 AM,4.47,20.08,,,,
1412,06/15/23 03:30:00 AM,4.47,20.10,,,,
1413,06/15/23 03:45:00 AM,4.53,20.08,,,,
1414,06/15/23 04:00:00 AM,4.49,20.08,,,,
1415,06/15/23 04:15:00 AM,4.39,20.08,,,,
1416,06/15/23 04:30:00 AM,4.36,20.08,,,,
1417,06/15/23 04:45:00 AM,4.35,20.08,,,,
1418,06/15/23 05:00:00 AM,4.26,20.08,,,,
1419,06/15/23 05:15:00 AM,4.37,20.08,,,,
1420,06/15/23 05:30:00 AM,4.45,20.08,,,,
1421,06/15/23 05:45:00 AM,4.29,20.08,,,,
1422,06/15/23 06:00:00 AM,4.34,20.08,,,,
1423,06/15/23 06:15:00 AM,4.29,20.08,,,,
1424,06/15/23 06:30:00 AM,4.34,20.08,,,,
1425,06/15/23 06:45:00 AM,4.31,20.08,,,,
1426,06/15/23 07:00:00 AM,4.38,20.10,,,,
1427,06/15/23 07:15:00 AM,4.25,20.10,,,,
1428,06/15/23 07:30:00 AM,4.11,20.10,,,,
1429,06/15/23 07:45:00 AM,4.09,20.08,,,,
1430,06/15/23 08:00:00 AM,4.02,20.08,,,,
1431,06/15/23 08:15:00 AM,4.01,20.08,,,,
1432,06/15/23 08:30:00 AM,3.89,20.08,,,,
1433,06/15/23 08:45:00 AM,3.86,20.10,,,,
1434,06/15/23 09:00:00 AM,3.98,20.16,,,,
1435,06/15/23 09:15:00 AM,4.00,20.18,,,,
1436,06/15/23 09:30:00 AM,3.94,20.12,,,,
1437,06/15/23 09:45:00 AM,3.87,20.10,,,,
1438,06/15/23 10:00:00 AM,3.91,20.10,,,,
1439,06/15/23 10:15:00 AM,3.81,20.12,,,,
1440,06/15/23 10:30:00 AM,3.79,20.10,,,,
1441,06/15/23 10:45:00 AM,3.82,20.12,,,,
1442,06/15/23 11:00:00 AM,3.83,20.12,,,,
1443,06/15/23 11:15:00 AM,3.72,20.12,,,,
1444,06/15/23 11:30:00 AM,3.82,20.14,,,,
1445,06/15/23 11:45:00 AM,3.98,20.14,,,,
1446,06/15/23 12:00:00 PM,3.92,20.16,,,,
1447,06/15/23 12:15:00 PM,3.95,20.20,,,,
1448,06/15/23 12:30:00 PM,3.93,20.20,,,,
1449,06/15/23 12:45:00 PM,3.90,20.22,,,,
1450,06/15/23 01:00:00 PM,4.00,20.22,,,,
1451,06/15/23 01:15:00 PM,4.00,20.26,,,,
1452,06/15/23 01:30:00 PM,4.06,20.26,,,,
1453,06/15/23 01:45:00 PM,4.17,20.26,,,,
1454,06/15/23 02:00:00 PM,4.29,20.28,,,,
1455,06/15/23 02:15:00 PM,4.34,20.28,,,,
1456,06/15/23 02:30:00 PM,4.37,20.30,,,,
1457,06/15/23 02:45:00 PM,4.45,20.30,,,,
1458,06/15/23 03:00:00 PM,4.54,20.30,,,,
1459,06/15/23 03:15:00 PM,4.43,20.34,,,,
1460,06/15/23 03:30:00 PM,4.49,20.34,,,,
1461,06/15/23 03:45:00 PM,4.50,20.32,,,,
1462,06/15/23 04:00:00 PM,4.50,20.34,,,,
1463,06/15/23 04:15:00 PM,4.46,20.34,,,,
1464,06/15/23 04:30:00 PM,4.51,20.34,,,,
1465,06/15/23 04:45:00 PM,4.56,20.34,,,,
1466,06/15/23 05:00:00 PM,4.39,20.36,,,,
1467,06/15/23 05:15:00 PM,4.35,20.34,,,,
1468,06/15/23 05:30:00 PM,4.38,20.36,,,,
1469,06/15/23 05:45:00 PM,4.37,20.38,,,,
1470,06/15/23 06:00:00 PM,4.44,20.34,,,,
1471,06/15/23 06:15:00 PM,4.30,20.38,,,,
1472,06/15/23 06:30:00 PM,4.61,20.40,,,,
1473,06/15/23 06:45:00 PM,4.50,20.36,,,,
1474,06/15/23 07:00:00 PM,4.62,20.42,,,,
1475,06/15/23 07:15:00 PM,4.72,20.38,,,,
1476,06/15/23 07:30:00 PM,4.60,20.40,,,,
1477,06/15/23 07:45:00 PM,4.63,20.40,,,,
1478,06/15/23 08:00:00 PM,4.54,20.42,,,,
1479,06/15/23 08:15:00 PM,4.51,20.40,,,,
1480,06/15/23 08:30:00 PM,4.46,20.40,,,,
1481,06/15/23 08:45:00 PM,4.53,20.42,,,,
1482,06/15/23 09:00:00 PM,4.74,20.40,,,,
1483,06/15/23 09:15:00 PM,4.59,20.40,,,,
1484,06/15/23 09:30:00 PM,4.54,20.40,,,,
1485,06/15/23 09:45:00 PM,4.59,20.40,,,,
1486,06/15/23 10:00:00 PM,4.61,20.40,,,,
1487,06/15/23 10:15:00 PM,4.56,20.40,,,,
1488,06/15/23 10:30:00 PM,4.49,20.40,,,,
1489,06/15/23 10:45:00 PM,4.39,20.40,,,,
1490,06/15/23 11:00:00 PM,4.52,20.40,,,,
1491,06/15/23 11:15:00 PM,4.48,20.40,,,,
1492,06/15/23 11:30:00 PM,4.35,20.38,,,,
1493,06/15/23 11:45:00 PM,4.26,20.38,,,,
1494,06/16/23 12:00:00 AM,4.22,20.38,,,,
1495,06/16/23 12:15:00 AM,4.11,20.38,,,,
1496,06/16/23 12:30:00 AM,4.04,20.38,,,,
1497,06/16/23 12:45:00 AM,4.20,20.38,,,,
1498,06/16/23 01:00:00 AM,4.22,20.36,,,,
1499,06/16/23 01:15:00 AM,4.17,20.38,,,,
1500,06/16/23 01:30:00 AM,4.18,20.36,,,,
1501,06/16/23 01:45:00 AM,4.07,20.36,,,,
1502,06/16/23 02:00:00 AM,4.01,20.36,,,,
1503,06/16/23 02:15:00 AM,3.96,20.36,,,,
1504,06/16/23 02:30:00 AM,3.90,20.34,,,,
1505,06/16/23 02:45:00 AM,3.87,20.34,,,,
1506,06/16/23 03:00:00 AM,4.28,20.36,,,,
1507,06/16/23 03:15:00 AM,4.07,20.34,,,,
1508,06/16/23 03:30:00 AM,3.93,20.34,,,,
1509,06/16/23 03:45:00 AM,3.82,20.34,,,,
1510,06/16/23 04:00:00 AM,3.91,20.34,,,,
1511,06/16/23 04:15:00 AM,3.88,20.34,,,,
1512,06/16/23 04:30:00 AM,3.78,20.34,,,,
1513,06/16/23 04:45:00 AM,3.76,20.32,,,,
1514,06/16/23 05:00:00 AM,3.79,20.34,,,,
1515,06/16/23 05:15:00 AM,3.68,20.34,,,,
1516,06/16/23 05:30:00 AM,3.76,20.32,,,,
1517,06/16/23 05:45:00 AM,3.65,20.32,,,,
1518,06/16/23 06:00:00 AM,3.77,20.34,,,,
1519,06/16/23 06:15:00 AM,3.66,20.32,,,,
1520,06/16/23 06:30:00 AM,3.62,20.32,,,,
1521,06/16/23 06:45:00 AM,3.54,20.34,,,,
1522,06/16/23 07:00:00 AM,3.47,20.34,,,,
1523,06/16/23 07:15:00 AM,3.53,20.36,,,,
1524,06/16/23 07:30:00 AM,3.50,20.34,,,,
1525,06/16/23 07:45:00 AM,3.58,20.38,,,,
1526,06/16/23 08:00:00 AM,3.65,20.38,,,,
1527,06/16/23 08:15:00 AM,3.41,20.50,,,,
1528,06/16/23 08:30:00 AM,3.27,20.46,,,,
1529,06/16/23 08:45:00 AM,3.21,20.46,,,,
1530,06/16/23 09:00:00 AM,3.12,20.44,,,,
1531,06/16/23 09:15:00 AM,3.12,20.48,,,,
1532,06/16/23 09:30:00 AM,3.30,20.38,,,,
1533,06/16/23 09:45:00 AM,3.44,20.36,,,,
1534,06/16/23 10:00:00 AM,3.26,20.40,,,,
1535,06/16/23 10:15:00 AM,3.25,20.38,,,,
1536,06/16/23 10:30:00 AM,3.10,20.40,,,,
1537,06/16/23 10:45:00 AM,3.35,20.46,,,,
1538,06/16/23 11:00:00 AM,3.17,20.40,,,,
1539,06/16/23 11:15:00 AM,3.11,20.42,,,,
1540,06/16/23 11:30:00 AM,3.20,20.44,,,,
1541,06/16/23 11:45:00 AM,3.22,20.46,,,,
1542,06/16/23 12:00:00 PM,3.30,20.48,,,,
1543,06/16/23 12:15:00 PM,3.20,20.52,,,,
1544,06/16/23 12:30:00 PM,3.36,20.58,,,,
1545,06/16/23 12:45:00 PM,3.70,20.60,,,,
1546,06/16/23 01:00:00 PM,3.74,20.66,,,,
1547,06/16/23 01:15:00 PM,3.67,20.66,,,,
1548,06/16/23 01:30:00 PM,3.60,20.66,,,,
1549,06/16/23 01:45:00 PM,3.64,20.66,,,,
1550,06/16/23 02:00:00 PM,3.76,20.66,,,,
1551,06/16/23 02:15:00 PM,3.87,20.66,,,,
1552,06/16/23 02:30:00 PM,3.78,20.64,,,,
1553,06/16/23 02:45:00 PM,3.84,20.68,,,,
1554,06/16/23 03:00:00 PM,3.88,20.68,,,,
1555,06/16/23 03:15:00 PM,3.92,20.68,,,,
1556,06/16/23 03:30:00 PM,3.95,20.68,,,,
1557,06/16/23 03:45:00 PM,3.89,20.68,,,,
1558,06/16/23 04:00:00 PM,3.97,20.68,,,,
1559,06/16/23 04:15:00 PM,3.93,20.68,,,,
1560,06/16/23 04:30:00 PM,3.97,20.66,,,,
1561,06/16/23 04:45:00 PM,4.04,20.66,,,,
1562,06/16/23 05:00:00 PM,4.00,20.66,,,,
1563,06/16/23 05:15:00 PM,4.19,20.66,,,,
1564,06/16/23 05:30:00 PM,4.08,20.64,,,,
1565,06/16/23 05:45:00 PM,4.05,20.68,,,,
1566,06/16/23 06:00:00 PM,3.96,20.66,,,,
1567,06/16/23 06:15:00 PM,4.17,20.68,,,,
1568,06/16/23 06:30:00 PM,4.31,20.66,,,,
1569,06/16/23 06:45:00 PM,4.16,20.66,,,,
1570,06/16/23 07:00:00 PM,4.11,20.68,,,,
1571,06/16/23 07:15:00 PM,4.08,20.68,,,,
1572,06/16/23 07:30:00 PM,3.96,20.68,,,,
1573,06/16/23 07:45:00 PM,3.86,20.68,,,,
1574,06/16/23 08:00:00 PM,3.83,20.68,,,,
1575,06/16/23 08:15:00 PM,3.78,20.66,,,,
1576,06/16/23 08:30:00 PM,3.84,20.68,,,,
1577,06/16/23 08:45:00 PM,3.93,20.68,,,,
1578,06/16/23 09:00:00 PM,4.10,20.70,,,,
1579,06/16/23 09:15:00 PM,3.95,20.68,,,,
1580,06/16/23 09:30:00 PM,3.88,20.68,,,,
1581,06/16/23 09:45:00 PM,3.91,20.68,,,,
1582,06/16/23 10:00:00 PM,3.94,20.66,,,,
1583,06/16/23 10:15:00 PM,4.04,20.68,,,,
1584,06/16/23 10:30:00 PM,4.09,20.70,,,,
1585,06/16/23 10:45:00 PM,3.97,20.68,,,,
1586,06/16/23 11:00:00 PM,3.91,20.70,,,,
1587,06/16/23 11:15:00 PM,3.91,20.68,,,,
1588,06/16/23 11:30:00 PM,3.78,20.68,,,,
1589,06/16/23 11:45:00 PM,3.87,20.66,,,,
1590,06/17/23 12:00:00 AM,3.77,20.66,,,,
1591,06/17/23 12:15:00 AM,3.75,20.68,,,,
1592,06/17/23 12:30:00 AM,3.67,20.66,,,,
1593,06/17/23 12:45:00 AM,3.82,20.66,,,,
1594,06/17/23 01:00:00 AM,3.68,20.66,,,,
1595,06/17/23 01:15:00 AM,3.56,20.66,,,,
1596,06/17/23 01:30:00 AM,3.52,20.64,,,,
1597,06/17/23 01:45:00 AM,3.50,20.66,,,,
1598,06/17/23 02:00:00 AM,3.37,20.66,,,,
1599,06/17/23 02:15:00 AM,3.55,20.64,,,,
1600,06/17/23 02:30:00 AM,3.56,20.64,,,,
1601,06/17/23 02:45:00 AM,3.47,20.66,,,,
1602,06/17/23 03:00:00 AM,3.46,20.64,,,,
1603,06/17/23 03:15:00 AM,3.40,20.64,,,,
1604,06/17/23 03:30:00 AM,3.28,20.64,,,,
1605,06/17/23 03:45:00 AM,3.19,20.64,,,,
1606,06/17/23 04:00:00 AM,3.27,20.66,,,,
1607,06/17/23 04:15:00 AM,3.20,20.66,,,,
1608,06/17/23 04:30:00 AM,3.18,20.66,,,,
1609,06/17/23 04:45:00 AM,3.11,20.64,,,,
1610,06/17/23 05:00:00 AM,3.12,20.64,,,,
1611,06/17/23 05:15:00 AM,3.23,20.64,,,,
1612,06/17/23 05:30:00 AM,3.19,20.90,,,,
1613,06/17/23 05:45:00 AM,3.18,20.82,,,,
1614,06/17/23 06:00:00 AM,3.22,20.74,,,,
1615,06/17/23 06:15:00 AM,3.25,20.72,,,,
1616,06/17/23 06:30:00 AM,3.13,20.68,,,,
1617,06/17/23 06:45:00 AM,3.05,20.70,,,,
1618,06/17/23 07:00:00 AM,3.03,20.72,,,,
1619,06/17/23 07:15:00 AM,2.96,20.70,,,,
1620,06/17/23 07:30:00 AM,2.90,20.70,,,,
1621,06/17/23 07:45:00 AM,3.84,20.88,,,,
1622,06/17/23 08:00:00 AM,3.09,20.80,,,,
1623,06/17/23 08:15:00 AM,2.96,20.80,,,,
1624,06/17/23 08:30:00 AM,2.99,20.80,,,,
1625,06/17/23 08:45:00 AM,3.19,20.80,,,,
1626,06/17/23 09:00:00 AM,3.31,20.78,,,,
1627,06/17/23 09:15:00 AM,3.11,20.74,,,,
1628,06/17/23 09:30:00 AM,3.03,20.74,,,,
1629,06/17/23 09:45:00 AM,2.99,20.76,,,,
1630,06/17/23 10:00:00 AM,3.09,20.76,,,,
1631,06/17/23 10:15:00 AM,3.09,20.76,,,,
1632,06/17/23 10:30:00 AM,3.32,20.78,,,,
1633,06/17/23 10:45:00 AM,3.50,20.80,,,,
1634,06/17/23 11:00:00 AM,3.48,20.80,,,,
1635,06/17/23 11:15:00 AM,3.38,20.80,,,,
1636,06/17/23 11:30:00 AM,3.44,20.82,,,,
1637,06/17/23 11:45:00 AM,3.41,20.84,,,,
1638,06/17/23 12:00:00 PM,3.63,20.86,,,,
1639,06/17/23 12:15:00 PM,4.04,20.88,,,,
1640,06/17/23 12:30:00 PM,4.46,20.90,,,,
1641,06/17/23 12:45:00 PM,4.57,20.88,,,,
1642,06/17/23 01:00:00 PM,4.48,20.94,,,,
1643,06/17/23 01:15:00 PM,5.63,21.10,,,,
1644,06/17/23 01:30:00 PM,4.75,21.10,,,,
1645,06/17/23 01:45:00 PM,4.93,21.06,,,,
1646,06/17/23 02:00:00 PM,4.89,20.98,,,,
1647,06/17/23 02:15:00 PM,4.87,21.02,,,,
1648,06/17/23 02:30:00 PM,4.70,20.96,,,,
1649,06/17/23 02:45:00 PM,4.72,21.00,,,,
1650,06/17/23 03:00:00 PM,4.88,21.00,,,,
1651,06/17/23 03:15:00 PM,4.96,20.98,,,,
1652,06/17/23 03:30:00 PM,4.64,21.02,,,,
1653,06/17/23 03:45:00 PM,4.85,20.98,,,,
1654,06/17/23 04:00:00 PM,4.72,21.02,,,,
1655,06/17/23 04:15:00 PM,4.85,20.98,,,,
1656,06/17/23 04:30:00 PM,4.81,21.00,,,,
1657,06/17/23 04:45:00 PM,5.06,21.06,,,,
1658,06/17/23 05:00:00 PM,5.12,21.04,,,,
1659,06/17/23 05:15:00 PM,4.73,21.00,,,,
1660,06/17/23 05:30:00 PM,4.68,20.98,,,,
1661,06/17/23 05:45:00 PM,4.72,20.98,,,,
1662,06/17/23 06:00:00 PM,4.68,20.98,,,,
1663,06/17/23 06:15:00 PM,4.60,20.96,,,,
1664,06/17/23 06:30:00 PM,4.74,20.92,,,,
1665,06/17/23 06:45:00 PM,4.56,20.92,,,,
1666,06/17/23 07:00:00 PM,4.84,20.92,,,,
1667,06/17/23 07:15:00 PM,4.53,20.92,,,,
1668,06/17/23 07:30:00 PM,4.58,20.92,,,,
1669,06/17/23 07:45:00 PM,4.65,20.92,,,,
1670,06/17/23 08:00:00 PM,4.47,20.90,,,,
1671,06/17/23 08:15:00 PM,4.40,20.92,,,,
1672,06/17/23 08:30:00 PM,4.52,20.90,,,,
1673,06/17/23 08:45:00 PM,4.57,20.92,,,,
1674,06/17/23 09:00:00 PM,4.46,20.90,,,,
1675,06/17/23 09:15:00 PM,4.40,20.92,,,,
1676,06/17/23 09:30:00 PM,4.42,20.92,,,,
1677,06/17/23 09:45:00 PM,4.38,20.92,,,,
1678,06/17/23 10:00:00 PM,4.34,20.92,,,,
1679,06/17/23 10:15:00 PM,4.39,20.94,,,,
1680,06/17/23 10:30:00 PM,4.28,20.92,,,,
1681,06/17/23 10:45:00 PM,4.23,20.92,,,,
1682,06/17/23 11:00:00 PM,4.08,20.92,,,,
1683,06/17/23 11:15:00 PM,4.09,20.94,,,,
1684,06/17/23 11:30:00 PM,4.22,20.90,,,,
1685,06/17/23 11:45:00 PM,4.28,20.90,,,,
1686,06/18/23 12:00:00 AM,4.20,20.92,,,,
1687,06/18/23 12:15:00 AM,4.08,20.92,,,,
1688,06/18/23 12:30:00 AM,4.14,20.92,,,,
1689,06/18/23 12:45:00 AM,4.00,20.92,,,,
1690,06/18/23 01:00:00 AM,3.90,20.92,,,,
1691,06/18/23 01:15:00 AM,3.89,20.92,,,,
1692,06/18/23 01:30:00 AM,3.89,20.92,,,,
1693,06/18/23 01:45:00 AM,3.90,20.90,,,,
1694,06/18/23 02:00:00 AM,3.86,20.90,,,,
1695,06/18/23 02:15:00 AM,3.86,20.90,,,,
1696,06/18/23 02:30:00 AM,3.76,20.90,,,,
1697,06/18/23 02:45:00 AM,3.93,20.90,,,,
1698,06/18/23 03:00:00 AM,3.88,20.90,,,,
1699,06/18/23 03:15:00 AM,3.74,20.90,,,,
1700,06/18/23 03:30:00 AM,3.66,20.90,,,,
1701,06/18/23 03:45:00 AM,3.54,20.90,,,,
1702,06/18/23 04:00:00 AM,3.58,20.90,,,,
1703,06/18/23 04:15:00 AM,3.51,20.88,,,,
1704,06/18/23 04:30:00 AM,3.51,20.88,,,,
1705,06/18/23 04:45:00 AM,3.39,20.88,,,,
1706,06/18/23 05:00:00 AM,3.36,20.86,,,,
1707,06/18/23 05:15:00 AM,3.52,20.84,,,,
1708,06/18/23 05:30:00 AM,3.05,20.86,,,,
1709,06/18/23 05:45:00 AM,3.34,20.88,,,,
1710,06/18/23 06:00:00 AM,3.06,20.90,,,,
1711,06/18/23 06:15:00 AM,3.28,20.90,,,,
1712,06/18/23 06:30:00 AM,3.46,20.92,,,,
1713,06/18/23 06:45:00 AM,3.81,20.90,,,,
1714,06/18/23 07:00:00 AM,3.78,20.92,,,,
1715,06/18/23 07:15:00 AM,3.70,20.94,,,,
1716,06/18/23 07:30:00 AM,3.60,20.94,,,,
1717,06/18/23 07:45:00 AM,3.90,20.94,,,,
1718,06/18/23 08:00:00 AM,3.88,20.96,,,,
1719,06/18/23 08:15:00 AM,3.93,20.94,,,,
1720,06/18/23 08:30:00 AM,4.29,20.94,,,,
1721,06/18/23 08:45:00 AM,4.28,20.94,,,,
1722,06/18/23 09:00:00 AM,4.25,20.92,,,,
1723,06/18/23 09:15:00 AM,4.43,20.92,,,,
1724,06/18/23 09:30:00 AM,4.68,20.94,,,,
1725,06/18/23 09:45:00 AM,4.46,20.92,,,,
1726,06/18/23 10:00:00 AM,4.67,20.92,,,,
1727,06/18/23 10:15:00 AM,4.73,20.92,,,,
1728,06/18/23 10:30:00 AM,4.93,20.92,,,,
1729,06/18/23 10:45:00 AM,5.18,20.92,,,,
1730,06/18/23 11:00:00 AM,5.26,20.92,,,,
1731,06/18/23 11:15:00 AM,5.71,20.92,,,,
1732,06/18/23 11:30:00 AM,5.42,20.92,,,,
1733,06/18/23 11:45:00 AM,6.14,20.94,,,,
1734,06/18/23 12:00:00 PM,6.39,20.96,,,,
1735,06/18/23 12:15:00 PM,6.43,20.98,,,,
1736,06/18/23 12:30:00 PM,6.44,21.02,,,,
1737,06/18/23 12:45:00 PM,6.25,20.98,,,,
1738,06/18/23 01:00:00 PM,6.28,21.00,,,,
1739,06/18/23 01:15:00 PM,6.42,21.00,,,,
1740,06/18/23 01:30:00 PM,6.21,21.00,,,,
1741,06/18/23 01:45:00 PM,6.24,20.98,,,,
1742,06/18/23 02:00:00 PM,6.20,21.00,,,,
1743,06/18/23 02:15:00 PM,6.18,20.98,,,,
1744,06/18/23 02:30:00 PM,6.24,20.98,,,,
1745,06/18/23 02:45:00 PM,6.21,20.98,,,,
1746,06/18/23 03:00:00 PM,6.32,20.98,,,,
1747,06/18/23 03:15:00 PM,6.24,20.98,,,,
1748,06/18/23 03:30:00 PM,6.16,20.98,,,,
1749,06/18/23 03:45:00 PM,6.12,21.00,,,,
1750,06/18/23 04:00:00 PM,6.00,20.98,,,,
1751,06/18/23 04:15:00 PM,6.11,20.98,,,,
1752,06/18/23 04:30:00 PM,6.11,20.98,,,,
1753,06/18/23 04:45:00 PM,6.03,20.98,,,,
1754,06/18/23 05:00:00 PM,5.98,20.98,,,,
1755,06/18/23 05:15:00 PM,5.87,20.98,,,,
1756,06/18/23 05:30:00 PM,5.99,20.96,,,,
1757,06/18/23 05:45:00 PM,6.00,20.98,,,,
1758,06/18/23 06:00:00 PM,5.94,20.96,,,,
1759,06/18/23 06:15:00 PM,5.80,20.96,,,,
1760,06/18/23 06:30:00 PM,5.87,20.96,,,,
1761,06/18/23 06:45:00 PM,5.76,20.96,,,,
1762,06/18/23 07:00:00 PM,5.97,21.04,,,,
1763,06/18/23 07:15:00 PM,5.98,20.98,,,,
1764,06/18/23 07:30:00 PM,5.84,20.98,,,,
1765,06/18/23 07:45:00 PM,5.75,20.96,,,,
1766,06/18/23 08:00:00 PM,5.70,20.96,,,,
1767,06/18/23 08:15:00 PM,5.56,20.94,,,,
1768,06/18/23 08:30:00 PM,5.49,20.96,,,,
1769,06/18/23 08:45:00 PM,5.62,20.94,,,,
1770,06/18/23 09:00:00 PM,5.82,20.94,,,,
1771,06/18/23 09:15:00 PM,5.64,20.96,,,,
1772,06/18/23 09:30:00 PM,5.52,20.94,,,,
1773,06/18/23 09:45:00 PM,5.41,20.94,,,,
1774,06/18/23 10:00:00 PM,5.36,20.94,,,,
1775,06/18/23 10:15:00 PM,5.47,20.94,,,,
1776,06/18/23 10:30:00 PM,5.33,20.94,,,,
1777,06/18/23 10:45:00 PM,5.31,20.92,,,,
1778,06/18/23 11:00:00 PM,5.24,20.94,,,,
1779,06/18/23 11:15:00 PM,5.18,20.92,,,,
1780,06/18/23 11:30:00 PM,5.04,20.94,,,,
1781,06/18/23 11:45:00 PM,4.98,20.92,,,,
1782,06/19/23 12:00:00 AM,4.94,20.92,,,,
1783,06/19/23 12:15:00 AM,5.02,20.92,,,,
1784,06/19/23 12:30:00 AM,4.93,20.90,,,,
1785,06/19/23 12:45:00 AM,4.89,20.88,,,,
1786,06/19/23 01:00:00 AM,4.77,20.88,,,,
1787,06/19/23 01:15:00 AM,4.90,20.90,,,,
1788,06/19/23 01:30:00 AM,4.80,20.90,,,,
1789,06/19/23 01:45:00 AM,4.77,20.88,,,,
1790,06/19/23 02:00:00 AM,4.64,20.88,,,,
1791,06/19/23 02:15:00 AM,4.50,20.88,,,,
1792,06/19/23 02:30:00 AM,4.48,20.88,,,,
1793,06/19/23 02:45:00 AM,4.40,20.88,,,,
1794,06/19/23 03:00:00 AM,4.38,20.86,,,,
1795,06/19/23 03:15:00 AM,4.48,20.86,,,,
1796,06/19/23 03:30:00 AM,4.51,20.86,,,,
1797,06/19/23 03:45:00 AM,4.56,20.86,,,,
1798,06/19/23 04:00:00 AM,4.43,20.86,,,,
1799,06/19/23 04:15:00 AM,4.31,20.86,,,,
1800,06/19/23 04:30:00 AM,4.22,20.84,,,,
1801,06/19/23 04:45:00 AM,4.39,20.84,,,,
1802,06/19/23 05:00:00 AM,4.37,20.84,,,,
1803,06/19/23 05:15:00 AM,4.28,20.84,,,,
1804,06/19/23 05:30:00 AM,4.25,20.84,,,,
1805,06/19/23 05:45:00 AM,4.22,20.84,,,,
1806,06/19/23 06:00:00 AM,4.19,20.84,,,,
1807,06/19/23 06:15:00 AM,4.23,20.86,,,,
1808,06/19/23 06:30:00 AM,4.30,20.86,,,,
1809,06/19/23 06:45:00 AM,4.23,20.84,,,,
1810,06/19/23 07:00:00 AM,4.12,20.90,,,,
1811,06/19/23 07:15:00 AM,4.19,20.90,,,,
1812,06/19/23 07:30:00 AM,4.22,20.88,,,,
1813,06/19/23 07:45:00 AM,4.38,20.90,,,,
1814,06/19/23 08:00:00 AM,4.18,20.88,,,,
1815,06/19/23 08:15:00 AM,4.36,20.94,,,,
1816,06/19/23 08:30:00 AM,4.31,20.98,,,,
1817,06/19/23 08:45:00 AM,4.33,20.94,,,,
1818,06/19/23 09:00:00 AM,4.12,20.92,,,,
1819,06/19/23 09:15:00 AM,4.11,20.90,,,,
1820,06/19/23 09:30:00 AM,4.04,20.90,,,,
1821,06/19/23 09:45:00 AM,4.07,20.92,,,,
1822,06/19/23 10:00:00 AM,4.00,20.90,,,,
1823,06/19/23 10:15:00 AM,3.96,20.90,,,,
1824,06/19/23 10:30:00 AM,4.06,20.92,,,,
1825,06/19/23 10:45:00 AM,4.01,20.92,,,,
1826,06/19/23 11:00:00 AM,3.94,20.90,,,,
1827,06/19/23 11:15:00 AM,3.93,20.90,,,,
1828,06/19/23 11:30:00 AM,3.94,20.92,,,,
1829,06/19/23 11:45:00 AM,3.95,20.92,,,,
1830,06/19/23 12:00:00 PM,3.96,20.92,,,,
1831,06/19/23 12:15:00 PM,3.93,20.96,,,,
1832,06/19/23 12:30:00 PM,3.95,20.98,,,,
1833,06/19/23 12:45:00 PM,3.98,20.98,,,,
1834,06/19/23 01:00:00 PM,4.04,21.02,,,,
1835,06/19/23 01:15:00 PM,4.02,21.02,,,,
1836,06/19/23 01:30:00 PM,4.07,21.06,,,,
1837,06/19/23 01:45:00 PM,4.07,21.02,,,,
1838,06/19/23 02:00:00 PM,4.05,21.02,,,,
1839,06/19/23 02:15:00 PM,4.09,21.06,,,,
1840,06/19/23 02:30:00 PM,4.05,21.08,,,,
1841,06/19/23 02:45:00 PM,4.04,21.08,,,,
1842,06/19/23 03:00:00 PM,3.96,21.10,,,,
1843,06/19/23 03:15:00 PM,3.96,21.10,,,,
1844,06/19/23 03:30:00 PM,4.08,21.08,,,,
1845,06/19/23 03:45:00 PM,4.07,21.08,,,,
1846,06/19/23 04:00:00 PM,3.96,21.10,,,,
1847,06/19/23 04:15:00 PM,3.92,21.12,,,,
1848,06/19/23 04:30:00 PM,3.91,21.10,,,,
1849,06/19/23 04:45:00 PM,3.96,21.12,,,,
1850,06/19/23 05:00:00 PM,4.01,21.14,,,,
1851,06/19/23 05:15:00 PM,3.92,21.10,,,,
1852,06/19/23 05:30:00 PM,4.00,21.12,,,,
1853,06/19/23 05:45:00 PM,4.09,21.10,,,,
1854,06/19/23 06:00:00 PM,3.90,21.12,,,,
1855,06/19/23 06:15:00 PM,3.88,21.12,,,,
1856,06/19/23 06:30:00 PM,4.01,21.10,,,,
1857,06/19/23 06:45:00 PM,3.97,21.14,,,,
1858,06/19/23 07:00:00 PM,3.88,21.14,,,,
1859,06/19/23 07:15:00 PM,3.88,21.14,,,,
1860,06/19/23 07:30:00 PM,3.78,21.14,,,,
1861,06/19/23 07:45:00 PM,4.05,21.14,,,,
1862,06/19/23 08:00:00 PM,4.20,21.14,,,,
1863,06/19/23 08:15:00 PM,4.02,21.12,,,,
1864,06/19/23 08:30:00 PM,3.97,21.14,,,,
1865,06/19/23 08:45:00 PM,3.93,21.10,,,,
1866,06/19/23 09:00:00 PM,3.83,21.12,,,,
1867,06/19/23 09:15:00 PM,4.01,21.10,,,,
1868,06/19/23 09:30:00 PM,3.81,21.10,,,,
